tas,"	Year", Month, Country, ISO3, ISO2
25.3018,1963,1,GUY,,
24.7429,1963,2,GUY,,
25.0686,1963,3,GUY,,
25.3665,1963,4,GUY,,
25.7313,1963,5,GUY,,
25.3491,1963,6,GUY,,
25.8075,1963,7,GUY,,
25.8874,1963,8,GUY,,
26.9571,1963,9,GUY,,
27.368,1963,10,GUY,,
26.9159,1963,11,GUY,,
26.1333,1963,12,GUY,,
26.1079,1964,1,GUY,,
26.0357,1964,2,GUY,,
26.3964,1964,3,GUY,,
26.307,1964,4,GUY,,
26.5684,1964,5,GUY,,
25.505,1964,6,GUY,,
25.6429,1964,7,GUY,,
25.3765,1964,8,GUY,,
27.0283,1964,9,GUY,,
26.8899,1964,10,GUY,,
26.617,1964,11,GUY,,
25.7967,1964,12,GUY,,
25.4837,1965,1,GUY,,
24.6418,1965,2,GUY,,
25.4237,1965,3,GUY,,
25.4811,1965,4,GUY,,
25.6226,1965,5,GUY,,
24.8067,1965,6,GUY,,
25.3125,1965,7,GUY,,
25.5216,1965,8,GUY,,
26.8733,1965,9,GUY,,
27.2606,1965,10,GUY,,
26.8383,1965,11,GUY,,
26.2336,1965,12,GUY,,
26.0858,1966,1,GUY,,
25.7525,1966,2,GUY,,
25.7015,1966,3,GUY,,
25.6882,1966,4,GUY,,
26.1662,1966,5,GUY,,
25.5054,1966,6,GUY,,
25.6651,1966,7,GUY,,
25.5523,1966,8,GUY,,
26.4921,1966,9,GUY,,
27.0875,1966,10,GUY,,
26.6778,1966,11,GUY,,
26.0057,1966,12,GUY,,
25.0821,1967,1,GUY,,
25.2049,1967,2,GUY,,
25.0512,1967,3,GUY,,
25.2262,1967,4,GUY,,
25.5005,1967,5,GUY,,
25.0025,1967,6,GUY,,
25.2691,1967,7,GUY,,
25.3614,1967,8,GUY,,
26.4193,1967,9,GUY,,
26.8141,1967,10,GUY,,
26.6919,1967,11,GUY,,
25.7269,1967,12,GUY,,
25.1733,1968,1,GUY,,
24.9743,1968,2,GUY,,
24.9653,1968,3,GUY,,
25.3103,1968,4,GUY,,
25.5434,1968,5,GUY,,
25.0516,1968,6,GUY,,
25.2622,1968,7,GUY,,
25.5748,1968,8,GUY,,
26.3844,1968,9,GUY,,
26.7393,1968,10,GUY,,
26.3188,1968,11,GUY,,
25.8977,1968,12,GUY,,
25.4635,1969,1,GUY,,
24.9891,1969,2,GUY,,
26.2027,1969,3,GUY,,
