"iso_o","year","ck","pop_o","area_o","TO","temperature","rainfall","openness_hat","AperP","ckperP"
"PAK",2014,1520952.375,185546257,882872,0.3090124462,20.5367391666667,22.2946025,0.0320182222974503,0.00475823125874213,0.00819716010223801
"PAN",2002,56263.82421875,3149265,75648,1.2185186603,25.6776916666667,206.062308333333,0.00102200457396057,0.0240208429585951,0.0178657001613869
"PAN",2003,60077.421875,3209174,75648,1.146933669,25.7322916666667,242.3134,0.00128031987488814,0.0235724208160729,0.0187205249310259
"PAN",2004,65767.671875,3269541,75648,1.2365256123,25.4752833333333,258.903225,0.00165588955625101,0.0231371926518126,0.0201152614006064
"PAN",2005,73176.1953125,3330465,75648,1.356943166,25.4087666666667,197.527375,0.000548402002422775,0.0227139453499737,0.0219717652977887
"PAN",2006,81943.7265625,3391905,75648,1.37895702,25.6112833333333,199.016483333333,0.000389785286765138,0.0223025114205734,0.0241586148676039
"PAN",2007,92301.109375,3453807,75648,1.4957011144,25.317425,231.0793,0.0858732715238793,0.0219027872721319,0.0267244548913706
"PAN",2008,103622.453125,3516268,75648,1.6669857808,25.114775,253.545875,0.0307083644431714,0.0215137185220239,0.0294694412158004
"PAN",2009,112844.9375,3579385,75648,1.3898009936,25.7052083333333,238.442841666667,0.00111226862054058,0.0211343568797433,0.031526348101699
"PAN",2010,124656.46875,3643222,75648,1.4827430151,25.5714416666667,239.908508333333,0.000484559986942655,0.0207640379861562,0.0342159958273199
"PAN",2011,142056.6875,3707782,75648,1.6248751958,25.2872583333333,235.1655,0.000601545658370485,0.0204024939977593,0.0383131175187754
"PAN",2012,158524.390625,3772938,75648,1.5805844522,25.228075,186.666266666667,0.0100334645529661,0.0200501571984485,0.0420161663470219
"PAN",2013,179119.078125,3838462,75648,1.3763392601,25.442725,156.583391666667,0.000687143831733568,0.0197078934218966,0.0466642832793447
"PAN",2014,201345.03125,3903986,75648,1.1909058887,25.73505,219.65955,0.00179913518333061,0.019377118667946,0.0515742195924883
"PER",2002,417879.5,26601467,1285216,0.3524918133,19.7159333333333,139.625275,0.0144028510186182,0.0483137264572664,0.0157088892879479
"PER",2003,444322.3125,26937738,1285216,0.3762461033,19.7134,153.274808333333,0.00748214088268467,0.0477106132667858,0.0164944180725197
"PER",2004,483556.75,27273194,1285216,0.4193607827,19.7097833333333,143.920641666667,0.0216371997325273,0.0471237802217078,0.0177301107453714
"PER",2005,533165.9375,27610410,1285216,0.4735731748,19.5687916666667,123.332041666667,0.0032937065436939,0.0465482403195027,0.0193103230810408
"PER",2006,571748.3125,27949944,1285216,0.5178505603,19.6536166666667,147.050691666667,0.0273842932128177,0.0459827754932174,0.0204561523450637
"PER",2007,604526.1875,28292724,1285216,0.5568811328,19.2612416666667,137.347041666667,0.00476691612641553,0.04542567198549,0.021366842849773
"PER",2008,637044.5625,28641980,1285216,0.5843376739,19.4355833333333,140.138233333333,0.0207523997145595,0.0448717581675569,0.0222416384097747
"PER",2009,651262.25,29001507,1285216,0.4811192962,19.8563,133.979541666667,0.00627663320757086,0.0443154902260769,0.0224561520199623
"PER",2010,681035.5625,29373646,1285216,0.5167280893,19.8782916666667,112.764275,0.00150432922372197,0.0437540508250151,0.0231852580541074
"PER",2011,722770.5,29759989,1285216,0.5598828029,19.529075,133.7813,0.0300705041646487,0.0431860374679574,0.0242866521220824
"PER",2012,779987.5,30158966,1285216,0.5261989526,19.7185083333333,113.742366666667,0.000304395812952318,0.0426147235949667,0.0258625411759806
"PER",2013,848255.6875,30565716,1285216,0.4977670278,19.4745416666667,126.769783333333,0.00731322293835739,0.0420476327137241,0.0277518670755169
"PER",2014,919235.25,30973354,1285216,0.4678524633,19.72445,123.628991666667,0.0137861721243893,0.041494246958208,0.0296782599004293
"PHL",2002,859929.25,81352060,3e+05,1.0243507692,25.9441,190.089625,0.01128199825544,0.00368767551798934,0.0105704668080931
"PHL",2003,880012.125,83031954,3e+05,1.0184933321,25.8292,216.775275,0.000470432694508375,0.00361306684412124,0.0105984754375406
"PHL",2004,918917.8125,84678493,3e+05,1.0264251777,25.912225,193.190241666667,0.000497111251337492,0.00354281222269744,0.010851844192598
"PHL",2005,967441,86274237,3e+05,0.978785524,25.9585583333333,207.341791666667,0.00193043534583471,0.00347728372260192,0.0112135561395924
"PHL",2006,1089157.875,87809419,3e+05,0.9494082815,26.0034666666667,200.163608333333,0.00238741446233505,0.00341648997814232,0.0124036565485076
"PHL",2007,1198726.75,89293490,3e+05,0.8661941002,25.9351916666667,212.397225,0.00135259138422422,0.0033597074098011,0.013424570481006
"PHL",2008,1316935.5,90751864,3e+05,0.7628226604,25.6385166666667,262.477166666667,0.0411889012432534,0.00330571722471728,0.0145113878873055
"PHL",2009,1420046.75,92220879,3e+05,0.6559038396,25.6140916666667,233.567641666667,0.00200690800529134,0.00325305942919932,0.0153983215666379
"PHL",2010,1560017.375,93726624,3e+05,0.7141949026,25.860825,201.222075,0.00327799749023504,0.0032007980998014,0.0166443354985239
"PHL",2011,1742421.625,95277940,3e+05,0.6769791655,25.7098166666667,271.104283333333,0.00268414424341686,0.00314868268562482,0.0182877760056525
"PHL",2012,1815610.75,96866642,3e+05,0.6489944375,26.0842416666667,258.99625,0.00929714048701833,0.00309704139429134,0.0187434054955678
"PHL",2013,1947766.125,98481032,3e+05,0.6024528933,26.0426166666667,213.654266666667,0.000424749652882166,0.00304627189528233,0.0197780840172349
"PHL",2014,2084501.125,100102249,3e+05,0.6147163213,25.8105916666667,204.079558333333,0.016489891079121,0.00299693566325368,0.0208237192053497
"POL",2002,1147171.25,38484472,312685,0.6092433294,9.16086,52.049775,0.0167602568385226,0.00812496531068427,0.0298086784197013
"POL",2003,1140980,38438826,312685,0.6943730568,8.29648,40.7497583333333,0.00280344310299662,0.00813461368461149,0.0296830085289285
"POL",2004,1216967.375,38396066,312685,0.7121316698,8.40106666666667,50.109675,0.0349284191691297,0.00814367284398355,0.0316951058215183
"POL",2005,1322076,38362666,312685,0.7027496093,8.33900166666667,46.5248166666667,0.00172186958029129,0.00815076303612476,0.0344625683731157
"POL",2006,1328075.125,38341036,312685,0.7779139372,8.66563916666667,46.473825,0.0126029607440545,0.00815536126879827,0.034638477817866
"POL",2007,1343881,38329585,312685,0.8066200462,9.4102725,55.7844083333333,0.0195755588251491,0.00815779769073941,0.0350611935923648
"POL",2008,1462922.125,38325689,312685,0.8075445408,9.46364333333333,50.1548166666667,0.000934405003341193,0.0081586269721074,0.0381707977904846
"POL",2009,1520285.125,38324870,312685,0.7522591327,8.6605725,56.172695,0.002194022632766,0.00815880132143958,0.0396683700427425
"POL",2010,1769003.875,38323402,312685,0.8210832645,7.60611333333333,66.198425,8.95354332393254e-05,0.00815911384902624,0.0461598861969509
"POL",2011,1864349,38320947,312685,0.8708272276,8.92235333333333,45.5347858333333,0.0107512372617397,0.00815963655595463,0.0486509114714728
"POL",2012,1934272.875,38317404,312685,0.8932746214,8.55865833333333,51.1076166666667,0.059375989828963,0.00816039103275368,0.0504802693574961
"POL",2013,2052220.125,38309451,312685,0.9069186641,8.69297166666667,53.87865,0.00158969870990878,0.00816208512097968,0.0535695519364138
"POL",2014,2073986.875,38293060,312685,0.936969246,9.75133666666667,52.851025,0.00689751996736356,0.00816557882812186,0.0541609073550142
"PRT",2002,884874.8125,10443668,92389,0.621610538,14.9066633333333,79.55417,0.00357274458515912,0.0088464129652532,0.0847283552579419
"PRT",2003,939305.9375,10487113,92389,0.6043826721,15.6196841666667,77.30413,0.00988061648110797,0.00880976489907184,0.0895676376806467
"PRT",2004,1020833,10528268,92389,0.6276298066,15.2482825,50.2605925,0.0126780527791619,0.0087753275277567,0.0969611525846416
"PRT",2005,1117726,10565723,92389,0.6257180573,15.2148925,44.0030975,0.00340443139101778,0.00874421939700672,0.10578793330092
"PRT",2006,1271750.375,10599951,92389,0.6807303623,15.8316116666667,84.047225,0.0167503206396369,0.0087159836870944,0.119977005082382
"PRT",2007,1415282.375,10630120,92389,0.6965307983,15.1210441666667,49.0856166666667,0.0279857060606966,0.008691247135498,0.13313888977735
"PRT",2008,1502170,10652099,92389,0.7196332806,15.16994,67.0169525,0.0104246723240712,0.00867331405763315,0.141021032568323
"PRT",2009,1559769.75,10660616,92389,0.6108227734,15.9283233333333,79.1762941666667,0.00112342844934554,0.00866638475675327,0.146311409209374
"PRT",2010,1694102.25,10652321,92389,0.673048494,15.4915533333333,114.5415875,0.0602609900170055,0.00867313330118384,0.159035974413464
"PRT",2011,1712079.875,10625330,92389,0.7286388057,15.3671175,76.9607475,0.00422793658674696,0.00869516523251513,0.161131924843746
"PRT",2012,1766523.625,10581821,92389,0.7592896147,15.466085,66.8869908333333,0.136702915258207,0.00873091691874206,0.166939473366635
"PRT",2013,1837481.625,10527674,92389,0.7802734429,15.2935583333333,79.87815,0.0865096104500707,0.00877582265560275,0.174538233706705
"PRT",2014,1937154.75,10471168,92389,0.7995975597,15.4800183333333,88.3930425,0.000976356664613846,0.00882317999291005,0.184998917981261
"PRY",2002,67857.4375,5508611,406752,0.7944156565,24.4026916666667,93.8642,0.00169562553402781,0.0738393035921397,0.0123184297275665
"PRY",2003,72521.4921875,5607950,406752,0.8112736377,23.8084083333333,97.195925,0.020787012486172,0.0725313171479774,0.0129319077715565
"PRY",2004,78878.4609375,5703740,406752,0.8010444661,23.396825,85.17322,0.00118550252648358,0.0713132085263354,0.0138292525496429
"PRY",2005,86479.515625,5795494,406752,0.8502196365,23.3771916666667,85.508575,0.00195210322134626,0.0701841810206343,0.0149218540516132
"PRY",2006,93576.8125,5882796,406752,0.8473353131,23.9332666666667,96.8902333333333,0.00366550975433857,0.0691426321769444,0.0159068600203033
"PRY",2007,99080.8515625,5966159,406752,0.7900113742,23.5214916666667,88.9334816666667,0.00666947140862219,0.0681765269748929,0.0166071423109072
"PRY",2008,104538.5859375,6047117,406752,0.7616045106,23.4270666666667,85.8365166666667,0.000900078887893092,0.067263788678142,0.0172873430326385
"PRY",2009,108379.5859375,6127837,406752,0.6738767266,23.79655,93.4970833333333,0.114275609252957,0.0663777447082878,0.0176864342079432
"PRY",2010,113729.84375,6209877,406752,0.7795021769,23.2820833333333,95.3265066666667,0.000251872045542315,0.0655008142673357,0.0183143472487458
"PRY",2011,121547.3125,6293783,406752,0.7644206377,23.6661166666667,90.685225,0.0230602847578562,0.0646275856666809,0.0193122820567535
"PRY",2012,124935.3515625,6379219,406752,0.7256032526,24.0426333333333,94.830075,0.116955066588575,0.0637620373277669,0.0195847409475204
"PRY",2013,130718.7890625,6465740,406752,0.7063643775,23.4804583333333,89.2829,0.00364513922689861,0.0629088085818483,0.0202171428270391
"PRY",2014,137917.28125,6552584,406752,0.6762884494,24.2154416666667,116.8838,0.00101599559603328,0.0620750531393417,0.0210477700476636
"QAT",2002,67426.9296875,645659,11437,0.8846972363,27.7754833333333,4.53691416666667,0.0288968811742117,0.0177136847778781,0.104431177583678
"QAT",2003,86320.5703125,688586,11437,0.901649487,27.8839833333333,5.32194166666667,0.0172307299327341,0.0166093995521257,0.125359171276355
"QAT",2004,113945.6015625,758855,11437,0.9037242884,27.788175,6.23937916666667,0.00748047882759873,0.015071390450086,0.150154642932444
"QAT",2005,157730.9375,864863,11437,0.9474554417,27.5563333333333,4.5478475,0.013664287890557,0.0132240597643789,0.182376789734328
"QAT",2006,197080.375,1010382,11437,0.9857091932,27.9320083333333,5.42035583333333,0.010827325297092,0.0113194811467346,0.195055310763652
"QAT",2007,271834.96875,1189633,11437,0.9611410571,27.9694833333333,3.22222166666667,0.0110747552998539,0.00961388932553149,0.228503218009252
"QAT",2008,357210.5,1389342,11437,0.8943284165,28.0627083333333,3.29153083333333,0.000490425836290587,0.0082319544071942,0.257107681190089
"QAT",2009,437239.375,1590780,11437,0.8014416297,28.3707416666667,7.41369666666667,0.00771725847920872,0.00718955480959026,0.274858481373917
"QAT",2010,518651.15625,1779676,11437,0.8607028995,29.0329833333333,2.8066125,9.47423521832146e-05,0.00642645065731066,0.291430100900389
"QAT",2011,659754,1952054,11437,0.987216351,28.211875,3.64248416666667,0.00506898782763999,0.00585895677066311,0.3379793796688
"QAT",2012,745812,2109568,11437,1.0574628644,28.3884916666667,3.55066666666667,0.0301183224206677,0.00542148913900856,0.353537785935319
"QAT",2013,838928.25,2250473,11437,1.0238315437,27.7692833333333,3.2040775,0.00771531050639155,0.00508204275279019,0.372778633647238
"QAT",2014,938953.1875,2374419,11437,0.9903431389,28.2361166666667,5.45145666666667,0.00457578011549243,0.00481675727830682,0.395445448970885
"RUS",2002,4125654.75,145194882,17075400,0.5964544573,-5.14256333333333,36.9648916666667,0.014131111267277,0.117603318827726,0.0284146017626158
"RUS",2003,4353070,144584695,17075400,0.59128269,-4.79935583333333,35.56585,0.0532153218155359,0.118099637032813,0.0301074052132558
"RUS",2004,4698558,144044607,17075400,0.5658185239,-5.52511083333333,38.141375,0.0212520027971639,0.118542445674485,0.0326187706562315
"RUS",2005,5131866,143618185,17075400,0.5671324849,-4.31171916666667,35.6443,0.00155297326697006,0.118894414380742,0.0357327033481171
"RUS",2006,5803052.5,143322933,17075400,0.5473340186,-5.66803916666667,37.4943583333333,0.00428236654321725,0.119139342480523,0.0404893507168179
"RUS",2007,6422621.5,143150142,17075400,0.5170612274,-3.85011583333333,38.997475,0.00263324699813747,0.119283150973053,0.0448663299265187
"RUS",2008,7021543,143083187,17075400,0.5338246604,-4.21019416666667,38.8002833333333,0.000156300837707912,0.119338968875498,0.0490731521097584
"RUS",2009,6824434.5,143092765,17075400,0.4843506102,-5.46538333333333,36.86575,0.000335976244859263,0.11933098085008,0.0476923798348575
"RUS",2010,6746460,143153869,17075400,0.5035550549,-5.3741525,37.4783,0.000251961983157299,0.119280045445366,0.0471273326185826
"RUS",2011,6782959.5,143263988,17075400,0.4790109998,-4.09263833333333,36.9086666666667,0.00735865508078089,0.119188361558105,0.0473458794124871
"RUS",2012,7037871,143420597,17075400,0.4710955206,-4.65422333333333,37.405125,0.000297736805392326,0.119058213096129,0.0490715500229022
"RUS",2013,7362571.5,143597230,17075400,0.4619335529,-4.48260083333333,38.9483,0.00210240235967039,0.118911764523591,0.0512723783042333
"RUS",2014,7706619.5,143761378,17075400,0.4769894305,-4.8991975,37.2334,0.0101943187458482,0.118775990029812,0.0536070230211622
"RWA",2002,7765.08837890625,8536205,26338,0.30744748885,20.4990583333333,104.485151666667,0.00380720642263237,0.003085446050089,0.00090966517075284
"RWA",2003,8662.2158203125,8680346,26338,0.31991561712,20.6637666666667,101.7949775,0.00363053467195137,0.00303421084827725,0.000997911352878388
"RWA",2004,9923.6728515625,8818438,26338,0.3588486482,20.1656583333333,76.7304558333333,0.000420822731977121,0.00298669673699583,0.00112533226990568
"RWA",2005,11648.78515625,8991735,26338,0.3663855158,20.7065583333333,83.3956,0.00300405845373892,0.00292913436617071,0.00129549916186921
"RWA",2006,13294.1083984375,9206580,26338,0.3710361839,20.1725416666667,107.617933333333,0.000793596664969136,0.00286078000734257,0.00144397902352855
"RWA",2007,15069.876953125,9447402,26338,0.4088060776,20.1945166666667,114.946041666667,0.0027323251027468,0.00278785638633775,0.00159513450926773
"RWA",2009,19452.49609375,9977446,26338,0.4140946753,20.8777916666667,105.641291666667,0.00152937432881196,0.0026397537004961,0.0019496468428644
"RWA",2010,21845.4765625,10246842,26338,0.4203062917,20.5853583333333,114.739325,0.000681901131293888,0.00257035289506757,0.0021319228463267
"RWA",2011,24876.505859375,10516071,26338,0.4389292498,20.2021166666667,124.533641666667,4.98958001996664e-05,0.00250454756343885,0.00236557035982117
"RWA",2012,27795.771484375,10788853,26338,0.4457149046,20.0477416666667,91.0918158333333,0.00559506406742559,0.00244122336266886,0.0025763416634164
"RWA",2013,31202.560546875,11065151,26338,0.4602054129,19.964075,105.7429825,0.00152441931216062,0.00238026575507194,0.00281989468981264
"RWA",2014,35242.16796875,11345357,26338,0.4763268205,20.2132666666667,101.6285,0.00156666498903557,0.00232147829283821,0.00310630753785447
"SAU",2002,1635530.75,21906308,2153168,0.6459277916,25.6536583333333,6.45494,0.0117016836602679,0.0982898624451003,0.0746602645228945
"SAU",2003,1706974.875,22556425,2153168,0.6983119598,25.7568916666667,4.9440075,0.0108146545180492,0.0954569706857359,0.0756757719807106
"SAU",2004,1833361.625,23228890,2153168,0.7508283665,25.557125,5.43828166666667,0.125103390271439,0.0926935380898528,0.0789259247859024
"SAU",2005,2012688.25,23905654,2153168,0.8195407594,25.4360166666667,5.41368166666667,0.00565544960693751,0.0900694036649238,0.0841929800372749
"SAU",2006,2326451.25,24578301,2153168,0.8994460467,25.5489666666667,5.50447166666667,0.00186308310239321,0.0876044279871094,0.0946546813793191
"SAU",2007,2651351.75,25252569,2153168,0.948633171,25.6884083333333,6.37464583333333,0.00430383210238147,0.0852653050863855,0.104993347409525
"SAU",2008,2998987.5,25940770,2153168,0.9610263087,25.5568583333333,4.4408625,0.00186305882096133,0.0830032416154185,0.115609039361592
"SAU",2009,3310855.75,26661492,2153168,0.8485834156,25.9066416666667,4.50485,0.00527820323583301,0.0807594713754204,0.124181187984528
"SAU",2010,3716381.5,27425676,2153168,0.8254982767,26.7143583333333,5.12892,0.00607847054346432,0.078509204294545,0.135507380018637
"SAU",2011,4298282.5,28238020,2153168,0.8554352028,25.5583666666667,5.21838833333333,0.00513600643567375,0.0762506719663772,0.152216143341495
"SAU",2012,4587537.5,29086357,2153168,0.8351180373,25.9380916666667,5.842265,0.00817047566356538,0.074026733564468,0.157721281492901
"SAU",2013,4942357,29944476,2153168,0.8270905725,25.4501333333333,5.73989333333333,0.000106769688318361,0.0719053490867564,0.165050709185895
"SAU",2014,5334287,30776722,2153168,0.80640471,25.834125,6.35719666666667,0.00370929001732773,0.069960926962917,0.17332212962771
"SEN",2002,55667.61328125,10396861,196722,0.6751411071,28.793925,41.8936308333333,0.0290203523870739,0.0189212878771775,0.00535427118639462
"SEN",2003,56763.22265625,10670990,196722,0.6535930543,28.714375,71.3088975,0.000462168525193215,0.0184352154767271,0.00531939610628911
"SEN",2004,59233.359375,10955944,196722,0.6690739929,28.826625,56.9190433333333,0.0172823877648794,0.0179557325229118,0.00540650439387058
"SEN",2005,62772.24609375,11251266,196722,0.6944158565,28.92445,71.426585,0.0165330053423785,0.0174844324185385,0.00557912737053324
"SEN",2006,69693.3046875,11556763,196722,0.6872369222,28.652125,56.8813783333333,0.00582875006013714,0.017022240570305,0.00603052123570415
"SEN",2007,75539.6796875,11873557,196722,0.5789354316,28.7342083333333,53.44842,0.0290607041385433,0.0165680764407835,0.00636200926878946
"SEN",2008,81131.8515625,12203957,196722,0.6204206151,28.7329166666667,66.8702733333333,0.0289707878613926,0.0161195258226492,0.00664799552821269
"SEN",2009,85250.2578125,12550917,196722,0.5164181742,28.37415,67.2628775,0.0173943201803496,0.0156739145036175,0.00679235292628419
"SEN",2010,89984.5390625,12916229,196722,0.519293428,29.2011666666667,76.7774566666667,0.00237504407685519,0.0152306063944825,0.0069667810211866
"SEN",2011,96667.0078125,13300910,196722,0.5709638543,28.6277333333333,56.2322133333333,0.0289737242450663,0.0147901158642529,0.00726769881252486
"SEN",2012,100652.1171875,13703513,196722,0.6125816873,28.5147,68.6353725,0.00179564576098275,0.0143555889646691,0.00734498644161537
"SEN",2013,106942.484375,14120320,196722,0.6024512908,28.7271083333333,64.5662491666667,0.0341678519463449,0.0139318372388161,0.0075736586971825
"SEN",2014,114526.9921875,14546111,196722,0.5844252897,28.6446916666667,56.1285775,0.00283995136800357,0.01352402714375,0.00787337537761811
"SGP",2002,506315.65625,4131208,646,3.542920818,28.1973833333333,179.539133333333,0.00775504310020339,0.000156370727399831,0.122558742200828
"SGP",2003,559825,4249295,646,3.82839751,27.9551833333333,250.002516666667,0.0499842145554669,0.000152025218300918,0.131745383645993
"SGP",2004,644133.5625,4370040,646,4.064821776,28.0356833333333,211.71055,0.0524715861503635,0.000147824733869713,0.147397635376335
"SGP",2005,761293.1875,4491042,646,4.22648368,28.1757833333333,197.444616666667,0.121442857129166,0.000143841896824835,0.169513709179295
"SGP",2006,848363.75,4611901,646,4.303916367,27.92255,235.12875,0.00477684572903683,0.000140072390972833,0.183950988973961
"SGP",2007,938016.25,4732528,646,3.987457687,27.756875,251.2465,0.00948962078525875,0.000136502097821714,0.198206170148386
"SGP",2008,1024674.4375,4851109,646,4.416038068,27.699375,230.819083333333,0.0157920416893157,0.000133165426709645,0.211224781281971
"SGP",2009,1102821,4965518,646,3.609320798,28.10615,194.175091666667,0.0124602482945655,0.000130097202346261,0.222095861902021
"SGP",2010,1202027.75,5074252,646,3.734445316,28.2070166666667,210.162933333333,0.0229106945276737,0.000127309404420592,0.236887673296478
"SGP",2011,1333272.75,5176017,646,3.796842626,27.5515,240.992491666667,0.0520257944062758,0.00012480639070544,0.257586625005289
"SGP",2012,1411916.5,5270958,646,3.706860664,27.7074333333333,216.833266666667,0.0515575394204172,0.000122558366050346,0.267867150525578
"SGP",2013,1508081.25,5360837,646,3.656931619,27.9048916666667,249.22875,0.0186943106953567,0.000120503570617797,0.281314513013546
"SGP",2014,1607120.25,5448342,646,3.59253855,27.904325,172.374515,0.0172262331663413,0.0001185681809255,0.294974186642468
"SLE",2002,11456.0078125,4957216,73326,0.38385802124,26.4047583333333,200.066194166667,0.000387221610450951,0.0147917702194135,0.00231097612298919
"SLE",2003,11021.70703125,5199549,73326,0.4590601609,26.5750416666667,199.167753333333,0.00719859264800326,0.0141023769561552,0.0021197428914027
"SLE",2004,10818.58203125,5439695,73326,0.4558806541,26.6253333333333,209.9624975,0.0203997186131497,0.0134797998784858,0.00198882143782878
"SLE",2005,10875.8935546875,5658379,73326,0.468728414,26.8745416666667,183.7049125,0.00543070449685571,0.0129588350303152,0.00192208644113226
"SLE",2006,11666.533203125,5848692,73326,0.4191279546,26.5687083333333,200.225668333333,0.000643156566529852,0.0125371621552306,0.00199472518011292
"SLE",2007,12171.345703125,6015417,73326,0.4029538717,26.4720666666667,192.3085225,4.50678562500463e-05,0.0121896786207839,0.00202335859727181
"SLE",2008,12579.9296875,6165372,73326,0.3921347662,26.2112666666667,194.6128575,0.0282956842898929,0.0118931996317497,0.00204041697524496
"SLE",2009,12867.2470703125,6310260,73326,0.4143653024,26.2645833333333,190.29087,0.000678447244066802,0.0116201234180525,0.0020390993509479
"SLE",2010,14905.0068359375,6458720,73326,0.51277553,26.6612583333333,229.543055833333,0.00202280997437132,0.0113530235093022,0.00230773385995019
"SLE",2011,17981.09765625,6611692,73326,0.8071694705,26.3533666666667,200.9533875,0.00732138533077815,0.0110903532711445,0.00271959093924067
"SLE",2012,19376.02734375,6766103,73326,0.9327411886,26.23645,201.1481775,0.000391746481113231,0.0108372574286853,0.00286369086366997
"SLE",2013,20574.244140625,6922079,73326,0.8745280099,26.3966833333333,204.617168333333,0.00999051392432906,0.0105930602641201,0.00297226370005673
"SLE",2014,21991.59375,7079162,73326,0.8318579526,26.3322166666667,209.286161666667,0.00382968826212259,0.0103580056509513,0.00310652500253561
"SLV",2002,22973.78125,5940303,21041,0.6591909078,24.6062333333333,126.207614166667,0.002925155111521,0.00354207521064161,0.00386744266243658
"SLV",2003,26116.6953125,5971535,21041,0.6823698248,24.5086333333333,134.686621666667,0.000136896897994583,0.00352354964008417,0.00437353131355673
"SLV",2004,30179.751953125,6000775,21041,0.6978226417,24.7302083333333,134.380916666667,0.00415344843363523,0.00350638042586166,0.00502930903976986
"SLV",2005,35501.4375,6028961,21041,0.6971580503,24.7083916666667,162.553803333333,0.000984243639099291,0.00348998774415691,0.00588848352145585
"SLV",2006,42249.9921875,6056478,21041,0.7345558403,24.5591666666667,162.140365833333,0.00100226346282524,0.00347413133507626,0.00697600027400413
"SLV",2007,49601.39453125,6083475,21041,0.7762105193,23.9995666666667,143.1405925,0.00065043893705312,0.003458713975154,0.00815346402035843
"SLV",2008,57652.11328125,6110301,21041,0.8066599098,24.6617916666667,162.921584166667,0.00140801572509922,0.00344352921402726,0.0094352329420842
"SLV",2009,66042.59375,6137276,21041,0.6607120618,24.960975,141.542858333333,0.0306984768201661,0.00342839396500988,0.010760896813179
"SLV",2010,77955.6015625,6164626,21041,0.735372781,24.8088,178.8516,4.459683516381e-05,0.00341318354106153,0.0126456335814208
"SLV",2011,97264.7265625,6192560,21041,0.7927662924,24.5107333333333,152.269189166667,0.000357418561495234,0.00339778702184557,0.0157067071715898
"SLV",2012,99345.640625,6221246,21041,0.7761003113,24.3518666666667,137.059373333333,0.0222132678894231,0.00338211991617113,0.0159687690576775
"SLV",2013,103172.296875,6250777,21041,0.7971915916,24.1951583333333,179.247988333333,0.0036426555374654,0.00336614152128607,0.0165055155343088
"SLV",2014,107174.8203125,6281189,21041,0.7717171056,24.6355083333333,130.034618333333,0.003597523397861,0.0033498434770869,0.0170628236648348
"SUR",2002,14271.70703125,483044,163820,NA,25.8750333333333,167.31255,0.000762249957857724,0.339140947822559,0.029545356181321
"SUR",2003,15215.2158203125,488332,163820,NA,26.276875,156.595525,0.00029708734051277,0.335468492746738,0.0311575236116259
"SUR",2004,17005.095703125,493630,163820,NA,26.0449833333333,180.643841666667,0.376689460200542,0.331867998298321,0.0344490725910601
"SUR",2005,19396.5078125,498946,163820,NA,26.286975,222.915808333333,0.00137753545610804,0.32833212411764,0.0388749640492157
"SUR",2006,21589.607421875,504307,163820,0.9816398381,25.8934916666667,205.933633333333,0.000913855183453917,0.324841812626039,0.0428104456647935
"SUR",2007,23824.23046875,509705,163820,1.0138291155,26.0550416666667,214.965633333333,0.00651785808116648,0.321401595040268,0.0467412139742596
"SUR",2008,26191.818359375,515148,163820,1.0916706366,25.7777416666667,225.277908333333,0.00688692073056246,0.318005699333007,0.0508432884518139
"SUR",2009,28626.625,520619,163820,0.87917356,26.1492083333333,170.1112,0.00264255879945779,0.314663890484212,0.0549857477349079
"SUR",2010,30767.0703125,526103,163820,0.9096139415,26.3745833333333,204.7433,0.000682086863297876,0.311383892507741,0.0584810774933806
"SUR",2011,34377.3828125,531589,163820,NA,26.0217083333333,215.194341666667,0.0211537601962088,0.308170409846705,0.064669101152394
"SUR",2012,35547.6484375,537077,163820,NA,25.9835583333333,184.294375,0.00269017212236178,0.305021440128697,0.0661872477084291
"SUR",2013,37006.8828125,542540,163820,NA,26.091225,212.8229,0.0017116620376159,0.301950086629557,0.0682104228490065
"SUR",2014,38824.8515625,547928,163820,NA,26.1443583333333,173.026475,0.0043731451423202,0.298980887999883,0.070857579029544
"SVN",2002,152373.90625,1988264,20256,1.0332714901,10.1101825,114.822666666667,6.23451501566591e-05,0.0101877819042139,0.0766366570284429
"SVN",2003,156553.671875,1988965,20256,1.0210846677,9.7006675,81.8985558333333,1.92086692273314,0.0101841912753618,0.0787111245673001
"SVN",2004,184471.421875,1991430,20256,1.113771087,9.11548,120.5525,0.5832200099644,0.0101715852427652,0.0926326418076458
"SVN",2005,211647.546875,1996281,20256,1.1979748053,8.7272525,112.140408333333,0.107850980934532,0.0101468681012342,0.106020919337007
"SVN",2006,220552.171875,2003791,20256,1.2943862139,9.602725,94.3466166666667,0.0428942900055461,0.0101088386962513,0.110067453080187
"SVN",2007,224831.765625,2013539,20256,1.364919645,10.4322191666667,102.204705833333,0.0193361742268701,0.0100598995102653,0.111660000439525
"SVN",2008,240507.21875,2024538,20256,1.3414435304,10.1904275,114.1508,0.137014345417859,0.0100052456412278,0.118796100023808
"SVN",2009,244198.359375,2035424,20256,1.1261653691,10.1846408333333,110.927033333333,0.47957451310318,0.00995173487194806,0.119974196715279
"SVN",2010,259364.4375,2045168,20256,1.2714133017,9.22444333333333,131.991583333333,0.00920789601745507,0.00990432081863201,0.126818157481439
"SVN",2011,276190.0625,2053436,20256,1.3891230131,10.132825,78.9442408333333,0.00167901752530473,0.00986444184284292,0.134501422250316
