"iso_o","year","ck","pop_o","area","TO","temperature","rainfall","openness_hat","AperP","ckperP","hat_realopen"
"HTI",2012,117027.1015625,10289210,27750,0.7006806661,24.4872416666667,140.929175,0.00927404276493128,0.00269700006122919,0.0113737693722356,0.687068919769109
"HTI",2013,123469.75,10431776,27750,0.7054622967,24.5495666666667,89.2099416666667,0.00202414007765886,0.00266014147543045,0.0118359280337308,0.677535942912143
"HTI",2014,130775.9453125,10572466,27750,0.7125001596,25.2974833333333,115.087433333333,0.000827720675543216,0.00262474242054786,0.0123694836486114,0.679804127033204
"HUN",2002,440590.78125,10167872,93032,1.1795138504,11.4652366666667,50.8531533333333,0.00610281040939668,0.00914960377156597,0.043331660867682,1.39810980543048
"HUN",2003,476755.28125,10141956,93032,1.164283843,10.59676,40.5006925,0.0114901247102351,0.00917298398849295,0.0470082182618422,1.38990565963887
"HUN",2004,503426.90625,10115081,93032,1.2298284929,10.36457,58.8509666666667,0.00134902798676911,0.00919735590846974,0.0497699332560955,1.43961612393919
"HUN",2005,529780.625,10086465,93032,1.273536783,9.98638333333333,60.4070125,0.153367034537345,0.00922344944437918,0.0525239144735048,1.45065461364952
"HUN",2006,609528.375,10055897,93032,1.4905282637,10.6956916666667,49.9383166666667,0.0194385789722424,0.00925148696332112,0.0606140232939936,1.48347444634373
"HUN",2007,690451.8125,10023887,93032,1.5520008517,11.801325,53.9586666666667,0.0387117356179824,0.00928103040267713,0.0688806460507785,1.51370264830789
"HUN",2008,790099.0625,9991201,93032,1.5820796267,11.6516316666667,52.4586733333333,0.000287600359104928,0.0093113930947841,0.0790794882917479,1.53541131546794
"HUN",2009,864164.6875,9958942,93032,1.4478139011,11.4820575,52.573675,0.00274409996249887,0.00934155455469065,0.0867727402669882,1.41535590459862
"HUN",2010,888668.5625,9927840,93032,1.5835269786,10.4159808333333,78.2718,0.0364720400791027,0.00937081983593611,0.0895127804738997,1.44655911170369
"HUN",2011,938124.5,9898204,93032,1.6738804374,10.99968,36.7048316666667,0.00472067777715377,0.0093988768063378,0.0947772444374757,1.51777391580136
"HUN",2012,998114.5,9869684,93032,1.6612585622,11.4876041666667,44.383575,0.0019284529744837,0.00942603633510455,0.101129326936911,1.53576931208199
"HUN",2013,1062706.25,9841697,93032,1.643435331,11.2941791666667,52.0117491666667,0.0371856351581797,0.00945284131385065,0.107979980485073,1.51757426164977
"HUN",2014,1065811.75,9813335,93032,1.6892383042,12.1349941666667,64.4232583333333,0.000320210632597457,0.00948016143339649,0.108608515861325,1.52701810728685
"IDN",2002,2001543.125,217508059,1933658,0.5907946177,26.3814333333333,220.50575,0.00506065750806626,0.008890052207215,0.00920215616010807,0.489529824838617
"IDN",2003,2190061,220545214,1933658,0.5361649375,26.278425,253.338416666667,0.00076726908651449,0.00876762621563849,0.00993021322149389,0.491372598659038
"IDN",2004,2478616.75,223614649,1933658,0.5976129484,26.1998666666667,229.427,0.0371210715028089,0.00864727784448504,0.0110843218952082,0.539010349423196
"IDN",2005,2868466.25,226712730,1933658,0.6398793587,26.3383916666667,237.6685,0.00334551487288454,0.00852911082672773,0.0126524269281218,0.558254922468456
"IDN",2006,3494098.25,229838202,1933658,0.5665712681,26.03345,222.6475,0.0157426087384015,0.00841312707449739,0.0152024259657235,0.565539859035831
"IDN",2007,4198927.5,232989141,1933658,0.5482924998,26.025275,251.179666666667,0.0124434685084964,0.00829934816575851,0.0180219879861268,0.573144181538297
"IDN",2008,5144415,236159276,1933658,0.5856139963,25.936925,264.89125,0.0023873196286211,0.00818794007481629,0.0217836668842091,0.589470090269994
"IDN",2009,6325119,239340478,1933658,0.4551212137,26.184375,242.81975,0.00543288987689768,0.00807910979437419,0.0264272848991302,0.469237666970821
"IDN",2010,8146253.5,242524123,1933658,0.4670127388,26.228925,300.448416666667,0.017073199182377,0.00797305429283008,0.0335894565836653,0.502911846856897
"IDN",2011,11097780,245707511,1933658,0.5018001319,25.8705333333333,254.830166666667,0.00817549942212747,0.00786975535314425,0.0451666290331678,0.541007730695335
"IDN",2012,11752279,248883232,1933658,0.495828983,26.0437583333333,252.98175,0.0127768518013649,0.00776933819310093,0.0472200513693104,0.554120211635511
"IDN",2013,12529229,252032263,1933658,0.4863737268,26.2794916666667,257.178333333333,0.0168614126067804,0.00767226376886518,0.0497127980793475,0.543916015105302
"IDN",2014,13456787,255131116,1933658,0.4808017559,26.2027666666667,219.5105,0.0212159300528059,0.00757907553698781,0.0527445934897255,0.534352879102667
