ISO,Year,ck,lperP,ckperP,lperP_dummy1,lperP_dummy2,ckperP_dummy1,ckperP_dummy2,latitude,wto,pr,tas,kgatrstr,kgatemp
BHR,2008,183984.7813,0.00068114,0.164893864,0,0,1,1,26,1,3.424163333,27.90115,NA,NA
BHR,2009,189093.875,0.000635041,0.158002994,0,0,1,1,26,1,8.862398333,28.283775,NA,NA
BHR,2010,196433.7656,0.000604129,0.155736785,0,0,1,1,26,1,2.448684167,28.92158333,NA,NA
BHR,2011,198958.3906,0.000587283,0.152340167,0,0,1,1,26,1,4.796475833,28.02066667,NA,NA
BHR,2012,207386.3125,0.000577394,0.155511315,0,0,1,1,26,1,4.544980833,28.258325,NA,NA
BHR,2013,216023,0.000570613,0.160084984,0,0,1,1,26,1,3.6739425,27.80385,NA,NA
BHR,2014,226229.9531,0.000565374,0.166109824,0,0,1,1,26,1,7.108183333,28.21503333,NA,NA
BHS,2002,12630.57813,0.032377009,0.040853182,0,1,1,1,24.25,0,114.1063583,25.73735,NA,NA
BHS,2003,13627.40234,0.031701593,0.043157879,0,1,1,1,24.25,0,102.6723917,25.73085,NA,NA
BHS,2004,15007.88477,0.031035007,0.04653045,0,1,1,1,24.25,0,84.36815833,25.30758333,NA,NA
BHS,2005,17311.70898,0.030403076,0.05258034,0,1,1,1,24.25,0,108.98485,25.511775,NA,NA
BHS,2006,20337.48047,0.029809322,0.060564085,0,1,1,1,24.25,0,99.18798333,25.21995833,NA,NA
BHS,2007,23283.9043,0.029246857,0.068030072,0,1,1,1,24.25,0,133.8685917,25.670625,NA,NA
BHS,2008,25914.99805,0.02871593,0.074342985,0,1,1,1,24.25,0,101.711875,25.43728333,NA,NA
BHS,2009,28511.96289,0.028214668,0.080365192,0,1,1,1,24.25,0,101.83285,25.72313333,NA,NA
BHS,2010,32100.37305,0.027741596,0.088962595,0,1,1,1,24.25,0,111.931175,24.828375,NA,NA
BHS,2011,37689.59375,0.0272967,0.102777374,0,1,1,1,24.25,0,100.5235083,25.64534167,NA,NA
BHS,2012,39031.78125,0.026880565,0.10481482,0,1,1,1,24.25,0,121.7782,25.438225,NA,NA
BHS,2013,40657.63672,0.026492625,0.107605148,0,1,1,1,24.25,0,103.3936917,25.7652,NA,NA
BHS,2014,42922.21484,0.026132086,0.112052648,0,1,1,1,24.25,0,117.84665,26.13476667,NA,NA
BIH,2002,32446.5,0.013444153,0.008519838,0,0,0,1,44,0,94.69545,10.86308167,0,1
BIH,2003,36436.23438,0.013412576,0.009544995,0,0,0,1,44,0,69.581975,10.50581333,0,1
BIH,2004,40749.82422,0.01338257,0.010651121,0,0,0,1,44,0,102.3949833,10.05553833,0,1
BIH,2005,46418.40234,0.01335637,0.01210901,0,0,0,1,44,0,102.8590333,9.4964,0,1
BIH,2006,62660.00781,0.01333853,0.01632407,0,0,0,1,44,0,80.14975,10.30517167,0,1
BIH,2007,69391.5625,0.013331882,0.018068753,0,0,0,1,44,0,84.68545,11.10529333,0,1
BIH,2008,77300.96094,0.013334205,0.020131774,0,0,0,1,44,0,86.78788333,11.00545167,0,1
BIH,2009,81760.67969,0.013341213,0.021304427,0,0,0,1,44,0,98.17129167,10.88174667,0,1
BIH,2010,90294.3125,0.013349819,0.023543217,0,0,0,1,44,0,131.923925,10.17972167,0,1
BIH,2011,103169.3203,0.013360088,0.026920922,0,0,0,1,44,0,65.26025833,10.9841025,0,1
BIH,2012,101045.6719,0.013373667,0.026393577,0,0,0,1,44,0,80.73475083,11.21568583,0,1
BIH,2013,106815.5859,0.013390757,0.027936358,0,0,0,1,44,0,108.5373917,11.01322917,0,1
BIH,2014,111924.4688,0.013411729,0.029318372,0,0,0,1,44,0,129.473575,11.26569083,0,1
BLR,2002,254638.5,0.020560568,0.025812316,0,0,0,1,53,0,44.7136,7.9127075,0,1
BLR,2003,246179.6406,0.020703277,0.025128064,0,1,0,1,53,0,49.25539167,6.886116667,0,1
BLR,2004,245787.375,0.020843782,0.025260779,0,1,0,1,53,0,56.49805833,7.18105,0,1
BLR,2005,251756.0625,0.020990376,0.026053613,0,1,0,1,53,0,52.27754167,7.15857,0,1
BLR,2006,256873.2656,0.021126614,0.026746487,0,1,0,1,53,0,48.8250425,7.219224167,0,1
BLR,2007,258642.0156,0.021223849,0.027054604,0,1,0,1,53,0,52.26745833,8.187180833,0,1
BLR,2008,262306.0313,0.02129513,0.02753002,0,1,0,1,53,0,56.237875,8.2857375,0,1
BLR,2009,261881.8594,0.021333754,0.027546214,0,1,0,1,53,0,67.498,7.40234,0,1
BLR,2010,266683.3125,0.0213804,0.028101508,0,1,0,1,53,0,59.49219167,7.2213925,0,1
BLR,2011,278505.5625,0.021419825,0.029399933,0,1,0,1,53,0,46.346375,7.820810833,0,1
BLR,2012,295689.75,0.021440194,0.031243634,0,1,0,1,53,0,62.53161667,7.110383333,0,1
BLR,2013,318089.0938,0.021435664,0.033603327,0,1,0,1,53,0,55.83899167,7.875794167,0,1
BLR,2014,338924.4688,0.02142661,0.035789279,0,1,0,1,53,0,46.862775,8.1340725,0,1
BLZ,2002,1988.519531,0.086993997,0.007583922,1,1,0,1,17.25,1,165.1267333,25.82509167,1,0
BLZ,2003,2131.44873,0.08475395,0.007919715,1,1,0,1,17.25,1,138.6107583,25.85833333,1,0
BLZ,2004,2318.378174,0.082619483,0.008397335,1,1,0,1,17.25,1,147.8024333,25.765775,1,0
BLZ,2005,2597.260254,0.080521324,0.009168559,1,1,0,1,17.25,1,166.9148,25.89180833,1,0
BLZ,2006,2919.602783,0.078452009,0.010041592,1,1,0,1,17.25,1,234.537525,25.69,1,0
BLZ,2007,3217.960449,0.07644025,0.010783941,1,1,0,1,17.25,1,162.24205,25.885575,1,0
BLZ,2008,3610.936279,0.074502311,0.011794086,1,1,0,1,17.25,1,178.7393167,25.62399167,1,0
BLZ,2009,3909.974854,0.072660667,0.012455124,1,1,0,1,17.25,1,138.5641083,25.83829167,1,0
BLZ,2010,4220.256348,0.070924632,0.01312232,1,1,0,1,17.25,1,184.7952833,25.533075,1,0
BLZ,2011,4689.36377,0.069290659,0.014245029,1,1,0,1,17.25,1,171.6429667,25.84180833,1,0
BLZ,2012,4752.218262,0.067744359,0.014113809,1,1,0,1,17.25,1,168.5702917,25.73375,1,0
BLZ,2013,4928.117188,0.066270958,0.014317889,1,1,0,1,17.25,1,227.945,25.81235,1,0
BLZ,2014,5175.436035,NA,NA,NA,NA,NA,NA,17.25,1,171.645975,25.78333333,1,0
BMU,2002,3286.569824,NA,NA,NA,NA,NA,NA,32.3333,0,125,21.81665,NA,NA
BMU,2003,3566.307861,NA,NA,NA,NA,NA,NA,32.3333,0,128.5083333,21.49165833,NA,NA
BMU,2004,4148.977539,NA,NA,NA,NA,NA,NA,32.3333,0,121.2916667,21.56665,NA,NA
BMU,2005,5015.313477,NA,NA,NA,NA,NA,NA,32.3333,0,117.475,21.41661667,NA,NA
BMU,2006,5829.98877,NA,NA,NA,NA,NA,NA,32.3333,0,125,21.61663333,NA,NA
BMU,2007,6674.570313,NA,NA,NA,NA,NA,NA,32.3333,0,125,21.57498333,NA,NA
BMU,2008,7735.055176,NA,NA,NA,NA,NA,NA,32.3333,0,116.2249167,21.583325,NA,NA
BMU,2009,8779.789063,0.000761777,0.13376484,0,0,1,1,32.3333,0,119.7414833,21.45,NA,NA
BMU,2010,10136.77246,0.000767766,0.155653407,0,0,1,1,32.3333,0,96.799825,20.84165,NA,NA
BMU,2011,12490.33594,0.000774425,0.193456662,0,0,1,1,32.3333,0,85.37479167,21.39998333,NA,NA
BMU,2012,12275.68262,0.000771629,0.189445394,0,0,1,1,32.3333,0,111.2913,21.499975,NA,NA
BMU,2013,12242.36133,0.000769219,0.188341123,0,0,1,1,32.3333,0,131.5999917,21.12498333,NA,NA
BMU,2014,12282.38574,NA,NA,NA,NA,NA,NA,32.3333,0,147.2997417,21.92498333,NA,NA
BOL,2002,47381.64844,0.125188612,0.005475531,1,1,0,1,17,1,88.731925,20.98233333,0.6428882,0
BOL,2003,51967.86719,0.122956681,0.005898455,1,1,0,1,17,1,92.5004425,20.664625,0.6428882,0
BOL,2004,58052.72266,0.120799666,0.006473506,1,1,0,1,17,1,90.11283333,21.11729167,0.6428882,0
BOL,2005,65893.42188,0.118712539,0.007220876,1,1,0,1,17,1,83.62560833,20.82241667,0.6428882,0
BOL,2006,70280.01563,0.116692852,0.007570549,1,1,0,1,17,1,98.8982,20.91265,0.6428882,0
BOL,2007,73006.55469,0.114738343,0.007732531,1,1,0,1,17,1,89.0700275,20.60375,0.6428882,0
BOL,2008,77528.35156,0.112844737,0.008075941,1,1,0,1,17,1,92.26545,20.62078333,0.6428882,0
BOL,2009,81708.95313,0.111007512,0.008372849,1,1,0,1,17,1,99.94374167,20.85885,0.6428882,0
BOL,2010,87048.64063,0.109222952,0.008776617,1,1,0,1,17,1,84.85750167,20.84315833,0.6428882,0
BOL,2011,97140.63281,0.107489027,0.009638652,1,1,0,1,17,1,95.79849167,20.96939167,0.6428882,0
BOL,2012,103051.1953,0.105803807,0.01006481,1,1,0,1,17,1,91.78870833,20.82518333,0.6428882,0
BOL,2013,111146.25,0.104164153,0.01068721,1,1,0,1,17,1,95.75069167,20.57219167,0.6428882,0
BOL,2014,121037.0156,0.102566899,0.011459791,1,1,0,1,17,1,96.839375,21.27421667,0.6428882,0
BRA,2002,4656168.5,0.04616594,0.02571821,1,1,0,1,10,1,150.9427333,25.72530833,0.9459971,0.0540029
BRA,2003,4798555.5,0.045516861,0.026132032,1,1,0,1,10,1,140.8691583,25.559925,0.9459971,0.0540029
BRA,2004,5056169.5,0.044908142,0.027166711,1,1,0,1,10,1,149.412775,25.45311667,0.9459971,0.0540029
BRA,2005,5394142.5,0.044345149,0.028619293,1,1,0,1,10,1,151.1785333,25.76221667,0.9459971,0.0540029
BRA,2006,6145125,0.043829141,0.03222434,1,1,0,1,10,1,154.036025,25.5526,0.9459971,0.0540029
BRA,2007,6895009,0.043354829,0.035765366,1,1,0,1,10,1,140.7076583,25.64133333,0.9459971,0.0540029
BRA,2008,7742464.5,0.042912939,0.039751895,1,1,0,1,10,1,158.56665,25.300075,0.9459971,0.0540029
BRA,2009,8620885,0.042491535,0.043827291,1,1,0,1,10,1,160.8825833,25.56814167,0.9459971,0.0540029
BRA,2010,9869311,0.042082286,0.049690861,1,1,0,1,10,1,146.5426583,25.82464167,0.9459971,0.0540029
BRA,2011,11662182,0.041682828,0.058160396,1,1,0,1,10,1,152.6983417,25.53279167,0.9459971,0.0540029
BRA,2012,12137529,0.041294835,0.059967559,1,1,0,1,10,1,137.725,25.71535,0.9459971,0.0540029
BRA,2013,12889597,0.040919247,0.063104065,1,1,0,1,10,1,147.0799,25.73085833,0.9459971,0.0540029
BRA,2014,13655093,0.040558158,0.066261803,1,1,0,1,10,1,145.524375,25.83358333,0.9459971,0.0540029
BRB,2002,5136.972168,0.001583916,0.018922171,0,0,0,1,13.1667,1,147.9909833,26.82349167,NA,NA
BRB,2003,5817.160156,0.001579367,0.021366116,0,0,0,1,13.1667,1,139.9783583,26.89568333,NA,NA
BRB,2004,6613.04834,0.001574567,0.024215548,0,0,0,1,13.1667,1,254.3399167,26.87910833,NA,NA
BRB,2005,7322.121582,0.001569269,0.026721804,0,0,0,1,13.1667,1,227.3817583,27.27910833,NA,NA
BRB,2006,8459.866211,0.001563409,0.030758676,0,0,0,1,13.1667,1,169.916825,27.043175,NA,NA
BRB,2007,9524.71582,0.001557102,0.034490595,0,0,0,1,13.1667,1,185.4973583,26.77068333,NA,NA
BRB,2008,10645.33301,0.001550583,0.038387152,0,0,0,1,13.1667,1,207.21215,26.28725,NA,NA
BRB,2009,11612.0166,0.001544174,0.041699944,0,0,0,1,13.1667,1,157.1715,26.78734167,NA,NA
BRB,2010,12880.61719,0.001538098,0.046073618,0,0,0,1,13.1667,1,241.8590675,27.19858333,NA,NA
BRB,2011,14945.37891,0.00153242,0.05326184,0,0,0,1,13.1667,1,262.4101667,26.9264,NA,NA
BRB,2012,15123.03125,0.001527097,0.053707761,0,0,0,1,13.1667,1,194.7405833,26.55373333,NA,NA
BRB,2013,15420.66602,0.001522108,0.054585849,0,0,0,1,13.1667,1,187.61725,26.6234,NA,NA
BRB,2014,15839.53027,0.001517397,0.055895018,0,0,0,1,13.1667,1,199.2651667,26.48716667,NA,NA
BRN,2002,63242.07031,0.015347294,0.184173562,0,0,1,1,4.5,1,247.7853833,25.90785833,1,0
BRN,2003,64482.03125,0.015076225,0.184467859,0,0,1,1,4.5,1,260.1944917,25.63938333,1,0
BRN,2004,67116.74219,0.014815856,0.188689182,0,0,1,1,4.5,1,244.2610833,25.62148333,1,0
BRN,2005,70833.94531,0.014562476,0.1957339,0,0,1,1,4.5,1,261.6660833,25.66818333,1,0
BRN,2006,76002.14063,0.014314817,0.206443408,0,0,1,1,4.5,1,289.86325,25.63615,1,0
BRN,2007,80563.53125,0.014073637,0.215146468,0,0,1,1,4.5,1,305.6829167,25.51580833,1,0
BRN,2008,85046.69531,0.013839795,0.223345121,0,0,1,1,4.5,1,328.6708333,25.347225,1,0
BRN,2009,88258.21875,0.013614757,0.228010279,0,0,1,1,4.5,1,287.0341667,25.75605833,1,0
BRN,2010,91852.26563,0.013399372,0.233541313,0,0,1,1,4.5,1,340.9054833,25.74575,1,0
BRN,2011,99354.89844,0.013193372,0.248733608,0,0,1,1,4.5,1,316.5429167,25.512575,1,0
BRN,2012,106437.7344,0.012995916,0.262477397,0,0,1,1,4.5,1,289.5479167,25.69896667,1,0
BRN,2013,115892.6719,0.012806835,0.281635367,0,0,1,1,4.5,1,298.511,25.840675,1,0
BRN,2014,121229.7188,0.01262596,0.290444326,0,0,1,1,4.5,1,260.7826667,25.661375,1,0
BTN,2002,11705.89844,0.066508361,0.01956131,1,1,0,1,27.5,0,149.9083442,11.78176917,0.6816406,0
BTN,2003,13253.67676,0.064560711,0.021499166,1,1,0,1,27.5,0,171.1712817,11.8435425,0.6816406,0
BTN,2004,15273.10059,0.060099175,0.024081138,1,1,0,1,27.5,0,145.6902025,11.94068917,0.6816406,0
BTN,2005,17195.39648,0.058536803,0.026407208,1,1,0,1,27.5,0,135.7554058,12.10314417,0.6816406,0
BTN,2006,18830.9082,0.057153782,0.028235633,1,1,0,1,27.5,0,145.1366575,12.54732917,0.6816406,0
BTN,2007,19636.05664,0.055933415,0.028814222,1,1,0,1,27.5,0,172.3188717,12.32514333,0.6816406,0
BTN,2008,20664.71094,0.054845393,0.029733825,1,1,0,1,27.5,0,166.6794717,12.01451667,0.6816406,0
BTN,2009,21704.01758,0.053850501,0.030662755,1,1,0,1,27.5,0,142.26081,12.6751725,0.6816406,0
BTN,2010,23706.20508,0.052922196,0.032914039,1,1,0,1,27.5,0,186.95159,12.66317417,0.6816406,0
BTN,2011,26266.20898,0.052054911,0.035870744,1,1,0,1,27.5,0,155.6886633,11.90774083,0.6816406,0
BTN,2012,28888.54688,0.051252435,0.038843781,1,1,0,1,27.5,0,153.0853617,11.67553833,0.6816406,0
BTN,2013,30464.14844,0.050510378,0.040369275,1,1,0,1,27.5,0,160.59847,11.9252925,0.6816406,0
BTN,2014,32390.80273,0.049825623,0.042340476,1,1,0,1,27.5,0,148.8937075,11.87353083,0.6816406,0
BWA,2002,36639.51172,0.31719868,0.020507128,1,1,0,1,22,1,29.8999825,22.6051,0.0066155,0
BWA,2003,40524.64453,0.313034746,0.02238389,1,1,0,1,22,1,28.22142083,22.70161667,0.0066155,0
BWA,2004,45798.43359,0.308718507,0.024948078,1,1,0,1,22,1,36.5479675,22.579875,0.0066155,0
BWA,2005,52396.55469,0.30403921,0.028109694,1,1,0,1,22,1,26.811765,23.16414167,0.0066155,0
BWA,2006,59511.62891,0.298960104,0.031393437,1,1,0,1,22,1,39.06341,21.98365,0.0066155,0
BWA,2007,66865.78906,0.293576927,0.034637751,1,1,0,1,22,1,25.32705833,22.11146667,0.0066155,0
BWA,2008,74440.71875,0.28799217,0.037828144,1,1,0,1,22,1,31.41467583,22.259625,0.0066155,0
BWA,2009,82859.48438,0.282346857,0.041280883,1,1,0,1,22,1,34.65397917,22.83801667,0.0066155,0
BWA,2010,93877.21875,0.27674647,0.045842269,1,1,0,1,22,1,42.089465,22.58501667,0.0066155,0
BWA,2011,109925.4609,0.271200829,0.052603314,1,1,0,1,22,1,41.74118,21.99065,0.0066155,0
BWA,2012,120298.8594,0.265718377,0.05640361,1,1,0,1,22,1,28.64136,22.4318,0.0066155,0
BWA,2013,130654.9375,0.260384744,0.06002956,1,1,0,1,22,1,29.54887333,22.27289167,0.0066155,0
BWA,2014,144318.2344,0.255291029,0.065010059,1,1,0,1,22,1,35.30227,22.1272,0.0066155,0
CAF,2002,6555.87793,0.161402814,0.001698509,1,1,0,0,7,1,102.7307442,25.45683333,0.9562671,0
CAF,2003,6574.348633,0.158790037,0.001675722,1,1,0,0,7,1,115.6722925,25.78131667,0.9562671,0
CAF,2004,6722.10791,0.156217715,0.001685628,1,1,0,0,7,1,106.9083258,25.93429167,0.9562671,0
CAF,2005,7027.189941,0.15360952,0.001732709,1,1,0,0,7,1,108.3927117,25.97265,0.9562671,0
CAF,2006,8034.568848,0.150948169,0.001946778,1,1,0,0,7,1,115.831375,25.63885833,0.9562671,0
CAF,2007,9048.667969,0.148254303,0.002153366,1,1,0,0,7,1,116.7330875,25.91496667,0.9562671,0
CAF,2008,10219.24902,0.145542303,0.002387449,1,1,0,0,7,1,111.3786925,25.485375,0.9562671,0
CAF,2009,11594.94238,0.142836442,0.002658481,1,1,0,0,7,1,109.2011858,25.99523333,0.9562671,0
CAF,2010,13606.02344,0.140153832,0.003060991,1,1,0,0,7,1,116.1094575,26.08730833,0.9562671,0
CAF,2011,16880.23633,0.137495771,0.003725579,1,1,0,0,7,1,111.8494675,24.61521667,0.9562671,0
CAF,2012,17049.48438,0.134858751,0.003690764,1,1,0,0,7,1,117.1497383,25.59786667,0.9562671,0
CAF,2013,16966.57813,0.132248479,0.003601727,1,1,0,0,7,1,120.0430967,24.81416667,0.9562671,0
CAF,2014,17171.02344,0.129670904,0.003574083,1,1,0,0,7,1,117.1782208,25.30423333,0.9562671,0
CAN,2002,3207819.75,0.289953128,0.102283647,1,1,1,1,60,1,37.61336667,-6.268466667,0,0.7173879
CAN,2003,3349291.25,0.287078861,0.105735928,1,1,1,1,60,1,38.682775,-5.811848333,0,0.7173879
CAN,2004,3571504.25,0.284216596,0.11162695,1,1,1,1,60,1,38.43685833,-6.9506125,0,0.7173879
CAN,2005,3865555.75,0.281428262,0.119632203,1,1,1,1,60,1,41.878775,-5.394521667,0,0.7173879
CAN,2006,4208085,0.279194627,0.129199256,1,1,1,1,60,1,38.51550833,-4.8720375,0,0.7173879
CAN,2007,4445640,0.276499936,0.135175436,1,1,1,1,60,1,39.7556,-6.305829167,0,0.7173879
CAN,2008,4607175.5,0.273523795,0.138579286,1,1,1,1,60,1,40.71083333,-6.560814167,0,0.7173879
CAN,2009,4794359.5,0.270410241,0.142568041,1,1,1,1,60,1,39.07344167,-6.3187825,0,0.7173879
CAN,2010,5065392.5,0.267414696,0.148959026,1,1,1,1,60,1,39.8572,-4.3193125,0,0.7173879
CAN,2011,5427466,0.26478666,0.158038051,1,1,1,1,60,1,39.12293333,-5.678280833,0,0.7173879
CAN,2012,5597287,0.261651274,0.161053023,1,1,1,1,60,1,38.68115833,-5.402624167,0,0.7173879
CAN,2013,5828468.5,0.258644729,0.165777863,1,1,1,1,60,1,38.56365833,-6.445626667,0,0.7173879
CAN,2014,6097224.5,0.255863894,0.171557474,1,1,1,1,60,1,39.624075,-6.363974167,0,0.7173879
CEB,2002,NA,0.010298492,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
CEB,2003,NA,0.010329429,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
CEB,2004,NA,0.010357943,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
CEB,2005,NA,0.01038341,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
CEB,2006,NA,0.010408142,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
CEB,2007,NA,0.010455911,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
CEB,2008,NA,0.010493349,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
CEB,2009,NA,0.01052296,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
CEB,2010,NA,0.010561659,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
CEB,2011,NA,0.010599397,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
CEB,2012,NA,0.010621914,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
CEB,2013,NA,0.010644714,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
CEB,2014,NA,0.010671322,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA
CHE,2002,867676.125,0.005425304,0.119108517,0,0,1,1,47,1,152.2268917,7.919715833,0,0.4421563
CHE,2003,865704.25,0.005385065,0.117959413,0,0,1,1,47,1,96.59271667,8.352015833,0,0.4421563
CHE,2004,912474.125,0.005348039,0.123480437,0,0,1,1,47,1,115.0203167,7.1540475,0,0.4421563
CHE,2005,990964.375,0.00531362,0.133245805,0,0,1,1,47,1,107.1421,6.912023333,0,0.4421563
CHE,2006,1173154.875,0.005280244,0.156756443,0,0,1,1,47,1,127.81645,7.5267575,0,0.4421563
CHE,2007,1369361.375,0.005233133,0.181345538,0,0,1,1,47,1,131.0702333,8.351625,0,0.4421563
CHE,2008,1405323.75,0.005167061,0.183758299,0,0,1,1,47,1,136.192,7.395985833,0,0.4421563
CHE,2009,1410819.625,0.005102901,0.182186262,0,0,1,1,47,1,121.3030333,7.519356667,0,0.4421563
CHE,2010,1464507.625,0.005050027,0.187159701,0,0,1,1,47,1,123.3119833,6.4651125,0,0.4421563
CHE,2011,1633561,0.004994188,0.206455868,0,0,1,1,47,1,107.2683083,8.103286667,0,0.4421563
CHE,2012,1787997.875,0.004941439,0.223587465,0,0,1,1,47,1,133.4621167,7.387214167,0,0.4421563
CHE,2013,1832210.625,0.004884944,0.226496756,0,0,1,1,47,1,137.1553583,6.958220833,0,0.4421563
CHE,2014,1907268.125,0.004824774,0.23287116,0,0,1,1,47,1,140.471575,8.1465975,0,0.4421563
CHL,2002,445110.5938,0.047832315,0.028634504,1,1,0,1,30,1,65.28211667,8.085535,0,0.3082088
CHL,2003,467269.375,0.047270604,0.029707001,1,1,0,1,30,1,48.07839167,8.504961667,0,0.3082088
CHL,2004,502932.0313,0.046724467,0.031604868,1,1,0,1,30,1,47.95799167,8.7288425,0,0.3082088
CHL,2005,553738.4375,0.04619195,0.034401019,1,1,0,1,30,1,55.91653333,8.32112,0,0.3082088
CHL,2006,625774.375,0.045672262,0.038438872,1,1,0,1,30,1,60.15634167,8.599284167,0,0.3082088
CHL,2007,690116.3125,0.045164642,0.041919993,1,1,0,1,30,1,39.57188333,7.893934167,0,0.3082088
CHL,2008,761539.3125,0.044667468,0.045749253,1,1,0,1,30,1,53.349375,8.663471667,0,0.3082088
CHL,2009,806715.5625,0.044179079,0.047933311,1,1,0,1,30,1,51.191925,8.480591667,0,0.3082088
CHL,2010,870985.625,0.043698496,0.051189137,1,1,0,1,30,1,46.06165833,8.113423333,0,0.3082088
CHL,2011,962582,0.043225325,0.055959824,1,1,0,1,30,1,48.74175833,8.432851667,0,0.3082088
CHL,2012,1023916,0.04276014,0.058884878,1,1,0,1,30,1,48.7788,8.559884167,0,0.3082088
CHL,2013,1095350.625,0.042304225,0.062321406,1,1,0,1,30,1,46.21098333,8.5956575,0,0.3082088
CHL,2014,1166427.75,0.041859302,0.065667451,1,1,0,1,30,1,46.39745833,8.47378,0,0.3082088
CHN,2002,14055351,0.00733225,0.010977313,0,0,0,1,35,1,50.8025,7.319756667,0.1175179,0.2948711
CHN,2003,15798115,0.007286722,0.012261809,0,0,0,1,35,1,48.58485333,7.004564167,0.1175179,0.2948711
CHN,2004,18093094,0.007243572,0.013959913,0,0,0,1,35,1,45.39415833,7.335155833,0.1175179,0.2948711
CHN,2005,20994712,0.007201095,0.016103697,0,0,0,1,35,1,47.57462917,6.96136,0.1175179,0.2948711
CHN,2006,24752358,0.007160998,0.018880229,0,0,0,1,35,1,45.66073083,7.427330833,0.1175179,0.2948711
CHN,2007,28425092,0.007123695,0.02156872,0,0,0,1,35,1,46.28234,7.704940833,0.1175179,0.2948711
CHN,2008,32259552,0.007087287,0.024353173,0,0,0,1,35,1,49.35818667,7.123865,0.1175179,0.2948711
CHN,2009,36784308,0.007052124,0.027631198,0,0,0,1,35,1,43.90619,7.253823333,0.1175179,0.2948711
CHN,2010,42218080,0.007018147,0.031560082,0,0,0,1,35,1,51.14779167,6.996725,0.1175179,0.2948711
CHN,2011,48872912,0.0069846,0.036360257,0,0,0,1,35,1,43.161105,6.864008333,0.1175179,0.2948711
CHN,2012,54610668,0.006950652,0.040431532,0,0,0,1,35,1,50.81251667,6.579595,0.1175179,0.2948711
CHN,2013,61477376,0.006916421,0.045291205,0,0,0,1,35,1,49.96943,7.193798333,0.1175179,0.2948711
CHN,2014,69379696,0.00688149,0.050854813,0,0,0,1,35,1,45.84450333,6.9413475,0.1175179,0.2948711
CIV,2002,46593.80078,0.018504056,0.00271124,0,0,0,0,8,1,110.5861175,26.57875,1,0
CIV,2003,44204.60547,0.018180218,0.002527199,0,0,0,0,8,1,123.1101133,26.63245,1,0
CIV,2004,43162.6875,0.017862644,0.002424527,0,0,0,0,8,1,113.5641358,26.76845,1,0
CIV,2005,42786.48047,0.017537375,0.002359631,0,0,0,0,8,1,103.68575,26.93315833,1,0
CIV,2006,49546.46484,0.017201842,0.002680159,0,0,0,0,8,1,118.0259817,26.634475,1,0
CIV,2007,57497.05078,0.01685914,0.003048273,0,0,0,0,8,1,111.4512292,26.798325,1,0
CIV,2008,67798.55469,0.016509492,0.003519873,0,0,0,0,8,1,119.4990683,26.25465833,1,0
CIV,2009,81697.96094,0.016154507,0.004150284,0,0,0,0,8,1,119.8925067,26.58393333,1,0
CIV,2010,106148.5625,0.015795978,0.005272706,0,0,0,0,8,1,144.8282667,27.11395,1,0
CIV,2011,154028.5938,0.015433767,0.007475602,0,0,0,1,8,1,113.0602783,26.73826667,1,0
CIV,2012,156195.3438,0.015069204,0.007401696,0,0,0,1,8,1,109.9291025,26.45239167,1,0
CIV,2013,161711.3906,0.014706909,0.007478851,0,0,0,1,8,1,99.6108225,26.675525,1,0
CIV,2014,169858.4375,0.014352054,0.007666093,0,0,0,0,8,1,128.413425,26.81940833,1,0
CMR,2002,66974.16406,0.028171987,0.003991444,0,1,0,1,6,1,135.0917883,24.87178333,0.9128441,0
CMR,2003,69429.69531,0.027453466,0.004032252,0,1,0,1,6,1,138.4545667,25.03130833,0.9128441,0
CMR,2004,73644.63281,0.026755793,0.00416835,0,1,0,0,6,1,128.7326,25.19334167,0.9128441,0
CMR,2005,78884.85156,0.026077676,0.004351788,0,1,0,0,6,1,120.5469375,25.23130833,0.9128441,0
CMR,2006,86399.60938,0.025418467,0.004645862,0,1,0,0,6,1,135.8499083,24.97038333,0.9128441,0
CMR,2007,92735.92969,0.024777625,0.004860858,0,1,0,0,6,1,147.0340333,25.0929,0.9128441,0
CMR,2008,98479.78906,0.024154313,0.005032074,0,1,0,0,6,1,134.571125,24.77708333,0.9128441,0
CMR,2009,103318.7656,0.023547759,0.005146761,0,1,0,0,6,1,118.0677417,25.397775,0.9128441,0
CMR,2010,109851.7344,0.02295749,0.005335026,0,1,0,0,6,1,131.6648167,25.40359167,0.9128441,0
CMR,2011,119489.125,0.022383093,0.00565788,0,1,0,0,6,1,112.8754417,25.13316667,0.9128441,0
