"ISO","Year","Pop","Land","openness_real","N","P","K","NperArea","PperArea","KperArea"
"AFG",2002,21487079,652860,0.9767442275,23446,2685,NA,3.02,0.35,NA
"AFG",2003,22507368,652860,1.3790103946,20320,5134,NA,2.57,0.65,NA
"AFG",2004,23499850,652860,1.211358187,23383,12067,NA,2.96,1.53,NA
"AFG",2005,24399948,652860,1.0486240057,25096,8000,NA,3.17,1.01,NA
"AFG",2006,25183615,652860,1.0055534941,49032,NA,NA,6.2,NA,NA
"AFG",2007,25877544,652860,0.761737611,28205,NA,NA,3.57,NA,NA
"AFG",2008,26528741,652860,0.7306552024,23289,NA,NA,2.94,NA,NA
"AFG",2009,27207291,652860,0.5690681742,35236,NA,NA,4.45,NA,NA
"AFG",2010,27962207,652860,0.549673281,33159,NA,NA,4.19,NA,NA
"AFG",2011,28809167,652860,0.50301222075,49936,1563,NA,6.31,0.2,NA
"AFG",2012,29726803,652860,0.44659247765,218171.4,460,NA,27.58,0.06,NA
"AFG",2013,30682500,652860,0.56065669937,114296.38,1539.16,NA,14.45,0.19,NA
"AFG",2014,31627506,652860,0.52873563605,92616,1541,NA,11.71,0.19,NA
"AGO",2002,16109696,1246700,1.053017426,2757,1006,1380,0.81,0.3,0.41
"AGO",2003,16691395,1246700,1.0390122955,1787,1461,2655,0.5,0.41,0.74
"AGO",2004,17295500,1246700,1.0357994705,7187,3643,4025,2,1.01,1.12
"AGO",2005,17912942,1246700,1.0659096213,3682,1501,2277,1.03,0.42,0.63
"AGO",2006,18541467,1246700,0.9462515933,6641,1378,4059,1.85,0.38,1.13
"AGO",2007,19183907,1246700,1.0806006789,5584,2405,3248,1.51,0.65,0.88
"AGO",2008,19842251,1246700,1.213647079,8172,3915,15993,2.21,1.06,4.33
"AGO",2009,20520103,1246700,1.2828817999,10468,5097,6324,2.44,1.19,1.47
"AGO",2010,21219954,1246700,1.046607014,17369,8629,8565,3.96,1.97,1.95
"AGO",2011,21942296,1246700,1.0079323356,16381,16868,23075,3.28,3.38,4.62
"AGO",2012,22685632,1246700,0.9371967581,19423.09,7944.56,14349.78,3.89,1.59,2.88
"AGO",2013,23448202,1246700,0.8667662073,20439.57,9444.63,15509.19,3.94,1.82,2.99
"ALB",2002,3051010,27400,0.6393424074,37986,18187,0,54.34,26.02,0
"ALB",2003,3039616,27400,0.6544062195,37155,20028,0,53.15,28.65,0
"ALB",2004,3026939,27400,0.6635782543,35785,22210,151,51.19,31.77,0.22
"ALB",2005,3011487,27400,0.702953012,36866,23024,149,55.94,34.94,0.23
"ALB",2006,2992547,27400,0.7345504917,30014,19491,189,42.57,27.65,0.27
"ALB",2007,2970017,27400,0.8287242263,30978,18971,434,44.38,27.18,0.62
"ALB",2008,2947314,27400,0.8602737228,28153,17567,565,40.39,25.2,0.81
"ALB",2009,2927519,27400,0.8335956262,33501,20605,330,48.13,29.6,0.47
"ALB",2010,2913021,27400,0.8546456034,33742,24258,2924,48.48,34.85,4.2
"ALB",2011,2904780,27400,0.9076286348,36708,23341,370,52.74,33.54,0.53
"ALB",2012,2900489,27400,0.8533851046,34765,22165,505,49.95,31.85,0.73
"ALB",2013,2897366,27400,0.8892961073,30548,22906,528,43.87,32.9,0.76
"ALB",2014,2894475,27400,0.7550335965,30547,22907,528,43.89,32.91,0.76
"ARE",2002,3394060,83600,0.9307165881,38920,3500,8000,146.32,13.16,30.08
"ARE",2003,3625798,83600,1.023001695,49115,2060,8945,193.37,8.11,35.22
"ARE",2004,3975945,83600,1.1662267331,22598,693,7929,88.97,2.73,31.22
"ARE",2005,4481976,83600,1.19553124,4127,4220,6514,16.06,16.42,25.35
"ARE",2006,5171255,83600,1.1947641489,41700,2470,1950,174.77,10.35,8.17
"ARE",2007,6010100,83600,1.3679815287,46120,610,2550,198.28,2.62,10.96
"ARE",2008,6900142,83600,1.4851354402,19900,610,1350,83.06,2.55,5.63
"ARE",2009,7705423,83600,1.5346194436,64310,300,1500,NA,3.41,17.06
"ARE",2010,8329453,83600,1.5100043391,29350,300,4500,317.98,3.25,48.75
"ARE",2011,8734722,83600,1.6262623422,24570,600,9000,277.63,6.78,101.69
"ARE",2012,8952542,83600,1.7596068306,19610,3760,8100,255.67,49.02,105.61
"ARE",2013,9039978,83600,1.7815955827,16850,4220,17700,217.98,54.59,228.98
"ARE",2014,9086139,83600,1.7587473628,15470,4220,12300,200.13,54.59,159.12
"ARG",2002,37889443,2736690,0.417527513,534592,286608,21178,18.52,9.93,0.73
"ARG",2003,38309475,2736690,0.4064468974,740659,420808,38843,24.95,14.18,1.31
"ARG",2004,38728778,2736690,0.3697140912,796423,565709,32256,25.06,17.8,1.02
"ARG",2005,39145491,2736690,0.3679644458,640406,513245,43894,18.89,15.14,1.29
"ARG",2006,39558750,2736690,0.3589432435,787677,618332,37339,21.97,17.25,1.04
"ARG",2007,39969903,2736690,0.3586162949,981351,766161,47058,26.22,20.47,1.26
"ARG",2008,40381860,2736690,0.3627045525,761959,436378,43378,21.01,12.03,1.2
"ARG",2009,40798641,2736690,0.3018282575,477061,296898,14235,13.52,8.41,0.4
"ARG",2010,41222875,2736690,0.3221237791,771245,683667,33214,19.79,17.54,0.85
"ARG",2011,41655616,2736690,0.3357155999,857190,724710,35943,21.55,18.22,0.9
"ARG",2012,42095224,2736690,0.2919632307,734890,595678,41996,18.03,14.62,1.03
"ARG",2013,42538304,2736690,0.2871984523,788154,601137,38736,19.37,14.77,0.95
"ARG",2014,42980026,2736690,0.2927758015,790864,569298,30964,19.67,14.16,0.77
"ARM",2002,3047249,28470,0.759434196,15700,8,0,31.98,0.02,0
"ARM",2003,3036420,28470,0.8218764655,10450,9,5,21.15,0.02,0.01
"ARM",2004,3025982,28470,0.7503721018,13187,1209,5,26.11,2.39,0.01
"ARM",2005,3014917,28470,0.7203892547,10251,33,41,20.3,0.07,0.08
"ARM",2006,3002161,28470,0.6260919307,12377,225,9,24.56,0.45,0.02
"ARM",2007,2988117,28470,0.5833645839,6799,96,37,13.43,0.19,0.07
"ARM",2008,2975029,28470,0.5570286212,8059,55,61,15.98,0.11,0.12
"ARM",2009,2966108,28470,0.5847886987,13233,99,0,26.34,0.2,0
"ARM",2010,2963496,28470,0.6614728669,10408,413,34,20.67,0.82,0.07
"ARM",2011,2967984,28470,0.7111086512,12152,69,73,24.18,0.14,0.15
"ARM",2012,2978339,28470,0.759667434,17959.92,324.01,362.6,35.56,0.64,0.72
"ARM",2013,2992192,28470,0.7655619579,20297.76,480.3,148.25,40.19,0.95,0.29
"ARM",2014,3006154,28470,0.7538489858,16951.97,1451.61,1190.5,33.55,2.87,2.36
"ATG",2002,80030,440,1.1243264121,10,19,23,2,3.8,4.6
"ATG",2003,80904,440,1.1873731201,33,34,42,6.6,6.8,8.4
"ATG",2004,81718,440,1.2537472146,0,14,16,0,2.8,3.2
"ATG",2005,82565,440,1.2312229435,17,6,1,3.4,1.2,0.2
"ATG",2006,83467,440,1.203885578,9,5,4,1.8,1,0.8
"ATG",2007,84397,440,1.1740596423,2,NA,NA,0.4,NA,NA
"ATG",2008,85350,440,1.1708737366,9,5,NA,1.8,1,NA
"ATG",2009,86300,440,1.0511353854,23,15,15,4.6,3,3
"ATG",2010,87233,440,1.0592007307,4,4,4,0.8,0.8,0.8
"ATG",2011,88152,440,1.0435474644,4,7,2,0.8,1.4,0.4
"ATG",2012,89069,440,1.0369080649,26.7,8.36,4.33,5.2,1.6,0.8
"ATG",2013,89985,440,1.0583194716,32.41,10.4,7.31,6.4,2,1.4
"ATG",2014,90900,440,1.0464217368,20.62,8.5,2.68,4,1.6,0.4
"AUS",2002,19651400,7682300,0.4132677982,980100,1078100,215600,20.37,22.4,4.48
"AUS",2003,19895400,7682300,0.3996790388,932900,1020100,220700,19.69,21.53,4.66
"AUS",2004,20127400,7682300,0.3672774683,1056200,1117100,258700,21.97,23.23,5.38
"AUS",2005,20394800,7682300,0.3886503191,952300,1041600,222000,19.14,20.94,4.46
"AUS",2006,20697900,7682300,0.4101724853,858000,992200,223500,17.85,20.64,4.65
"AUS",2007,20827600,7682300,0.4140257001,848800,990300,227300,19.06,22.24,5.1
"AUS",2008,21249200,7682300,0.4211823852,835000,825100,213600,18.82,18.59,4.81
"AUS",2009,21691700,7682300,0.4494695496,849800,647000,156800,18.47,14.06,3.41
"AUS",2010,22031750,7682300,0.3986036365,981800,823700,166100,22.85,19.17,3.87
"AUS",2011,22340024,7682300,0.4124351413,1098900,880300,179600,22.86,18.31,3.74
"AUS",2012,22728254,7682300,0.4269559758,1124600,883757,188038,23.68,18.61,3.96
"AUS",2013,23125868,7682300,0.4088919911,1222100,842274,209601,26.22,18.07,4.5
"AUS",2014,23490736,7682300,0.4230167275,1404600,908280,231525,29.69,19.2,4.89
"AUT",2002,8081957,82580,0.8695994943,170974,77513,75636,117.43,53.24,51.95
"AUT",2003,8121423,82580,0.864920632,298844,35448,75768,205.95,24.43,52.22
"AUT",2004,8171966,82580,0.9093434994,96091,37032,48038,66.49,25.62,33.24
"AUT",2005,8227829,82580,0.9416200791,101756,38602,47025,70.34,26.68,32.51
"AUT",2006,8268641,82580,0.9823025541,97220,36639,46140,67.27,25.35,31.93
"AUT",2007,8295487,82578,1.0081883311,82632,28280,40815,57.22,19.58,28.27
"AUT",2008,8321496,82578,1.0212505111,84110,29692,36850,58.6,20.69,25.67
"AUT",2009,8343323,82571,0.8680704204,79667,18030,16286,55.6,12.58,11.37
"AUT",2010,8363404,82561,0.9868308627,86153,23614,38188,60.28,16.52,26.72
"AUT",2011,8391643,82554,1.0482390127,86173,22934,31461,60.48,16.1,22.08
"AUT",2012,8429991,82540,1.0502025479,106000,29000,35000,74.63,20.42,24.64
"AUT",2013,8479375,82531,1.0345619729,108558,39533,35512,76.49,27.85,25.02
"AUT",2014,8534492,82531,1.0274190145,115715,41711,37970,81.66,29.43,26.79
"AZE",2002,8171950,82618,0.9281745798,15751,1565,1854,7.63,0.76,0.9
"AZE",2003,8234100,82652,1.0756138669,12586,265,1199,6.1,0.13,0.58
"AZE",2004,8306500,82672,1.2150336447,19645,353,2044,9.52,0.17,0.99
"AZE",2005,8391850,82660,1.158334454,17575,3214,3837,8.51,1.56,1.86
"AZE",2006,8484550,82637,1.0526561607,20356,2100,2105,9.87,1.02,1.02
"AZE",2007,8581300,82629,0.966446392,16783,1322,1617,8.07,0.64,0.78
"AZE",2008,8763400,82627,0.8924289687,29670,6030,3248,14.21,2.89,1.56
"AZE",2009,8947243,82622,0.7474404168,19277,2670,3186,9.17,1.27,1.52
"AZE",2010,9054332,82656,0.7498598847,12812,2132,3812,6.07,1.01,1.81
"AZE",2011,9173082,82658,0.8050804501,22512,3115,3742,10.65,1.47,1.77
"AZE",2012,9295784,82658,0.7934845819,27541.31,6061,2582,12.94,2.85,1.21
"AZE",2013,9416801,82659,0.7559376311,25389.71,10017,3027,11.78,4.65,1.4
"AZE",2014,9537823,82659,0.6950920516,37957.3,17505,5708,17.57,8.1,2.64
"BDI",2002,7159918,25680,0.21673829411,514,799,12,0.38,0.59,0.01
"BDI",2003,7401215,25680,0.27376312075,282,0,19,0.21,0,0.01
"BDI",2004,7661613,25680,0.31576118177,429,624,42,0.31,0.46,0.03
"BDI",2005,7934213,25680,0.41646805692,1098,2256,36,0.82,1.69,0.03
"BDI",2006,8218070,25680,0.54151790484,1488,639,882,1.14,0.49,0.68
"BDI",2007,8514578,25680,0.41482312049,809,685,222,0.65,0.55,0.18
"BDI",2008,8821795,25680,0.4741791826,997,372,585,0.77,0.29,0.45
"BDI",2009,9137786,25680,0.49925872904,1049,623,96,0.78,0.46,0.07
"BDI",2010,9461117,25680,0.48095696234,1942,1333,171,1.44,0.99,0.13
"BDI",2011,9790151,25680,0.47019204547,2673,2677,285,1.91,1.91,0.2
"BDI",2012,10124572,25680,0.46418980042,3167.75,2494.9,712.51,2.18,1.72,0.49
"BDI",2013,10465959,25680,0.41641173562,4078.89,3066.56,1379.4,2.63,1.98,0.89
"BDI",2014,10816860,25680,0.4130700229,5613.82,4511.66,2852.69,3.62,2.91,1.84
"BEL",2002,10332785,30280,1.3512478869,178229,52582,41995,208.92,61.64,49.23
"BEL",2003,10376133,30280,1.3199014991,176466,48588,37000,206.1,56.75,43.21
"BEL",2004,10421137,30280,1.360378426,183470,55549,46460,213.02,64.49,53.94
"BEL",2005,10478617,30280,1.4337632151,180472,53526,43470,208.88,61.95,50.31
"BEL",2006,10547958,30280,1.4769394665,175468,50520,40465,203.32,58.54,46.89
"BEL",2007,10625700,30280,1.5116343161,174469,50520,40465,202.89,58.75,47.06
"BEL",2008,10709973,30280,1.5890794372,210163,37769,29670,242.88,43.65,34.29
"BEL",2009,10796493,30280,1.3635662493,179604,13781,13465,208.45,15.99,15.63
"BEL",2010,10920272,30280,1.5110010655,189572,21786,21470,221.54,25.46,25.09
"BEL",2011,11047744,30280,1.6275395272,190876,22776,22460,225.44,26.9,26.53
"BEL",2012,11128246,30280,1.6402938421,190876,22776,22460,231.36,27.61,27.22
"BEL",2013,11182817,30280,1.6303963086,189301,22446,22130,225.82,26.78,26.4
"BEL",2014,11225207,30280,1.6703798644,189591,22666,22350,225.89,27.01,26.63
"BEN",2002,7414744,112760,0.5148426491,23558,10370,7807,8.37,3.68,2.77
"BEN",2003,7665681,112760,0.4872235439,1318,404,404,0.45,0.14,0.14
"BEN",2004,7922796,112760,0.4637025873,145,0,0,0.05,0,0
"BEN",2005,8182362,112760,0.458165601,413,404,409,0.14,0.14,0.14
"BEN",2006,8443717,112760,0.4685187251,11,11,11,0,0,0
"BEN",2007,8707637,112760,0.578049633,576,19,19,0.21,0.01,0.01
"BEN",2008,8973525,112760,0.5649791804,357,415,29,0.12,0.14,0.01
"BEN",2009,9240982,112760,0.5270052518,5794,5283,5283,2.07,1.89,1.89
"BEN",2010,9509798,112760,0.6099298997,12079,10737,19,4.18,3.72,0.01
"BEN",2011,9779391,112760,0.5557875895,4130,3060,3910,1.39,1.03,1.31
"BEN",2012,10049792,112760,0.6036920849,8936.76,8909.21,8909.12,2.84,2.83,2.83
"BEN",2013,10322232,112760,0.6907200462,5029.22,4264.5,4212.43,1.57,1.33,1.32
"BEN",2014,10598482,112760,0.8123864645,21468.24,10353.2,10124.31,6.71,3.24,3.16
"BFA",2002,12290984,273600,0.30872906468,2010,0,0,0.42,0,0
"BFA",2003,12651596,273600,0.30732518151,26620,13417,12959,5.15,2.6,2.51
"BFA",2004,13028039,273600,0.3712858447,29081,14494,14112,6.23,3.1,3.02
"BFA",2005,13421929,273600,0.35535719558,35435,22147,17112,7.13,4.46,3.44
"BFA",2006,13834195,273600,0.3677824433,30000,18000,15000,6.29,3.77,3.14
"BFA",2007,14264002,273600,0.3542453458,23580,13354,12561,4.74,2.69,2.53
"BFA",2008,14709011,273600,0.36310538487,30584,13460,13163,5.04,2.22,2.17
"BFA",2009,15165856,273600,0.4042085536,28392,12742,12742,4.92,2.21,2.21
"BFA",2010,15632066,273600,0.4886683091,41122,7726,7723,6.76,1.27,1.27
"BFA",2011,16106851,273600,0.5815399853,29705,15274,16025,5.13,2.64,2.77
"BFA",2012,16590813,273600,0.6267905863,47525.11,16735.25,17141.47,7.79,2.74,2.81
"BFA",2013,17084554,273600,0.6345616725,50680,23080.43,22096.51,8.04,3.66,3.51
"BFA",2014,17589198,273600,0.6461340463,48799.56,21379.37,25105.61,8,3.5,4.12
"BGD",2002,136228456,130170,0.2896738072,1079064,321758,156017,123.28,36.76,17.82
"BGD",2003,138600174,130170,0.276578849,951340,200266,167070,109,22.95,19.14
"BGD",2004,140843786,130170,0.2685823415,954039,272838,162900,109.37,31.28,18.67
"BGD",2005,142929979,130170,0.3439693487,993327,326713,244350,114.03,37.51,28.05
"BGD",2006,144839238,130170,0.3811192444,1098892,298610,124836,126.6,34.4,14.38
"BGD",2007,146592687,130170,0.3994238266,1048507,256050,136800,120.99,29.55,15.79
"BGD",2008,148252473,130170,0.4262091403,1287000,109700,164400,148.73,12.68,19
"BGD",2009,149905836,130170,0.4009279623,1156139,170219,145939,133.72,19.69,16.88
"BGD",2010,151616777,130170,0.3780284268,1166810,296086,196306,135.03,34.27,22.72
"BGD",2011,153405612,130170,0.4742084984,1274820,399740,289200,149.49,46.87,33.91
"BGD",2012,155257387,130170,0.4811092274,1129780,500020,367800,132.6,58.69,43.17
"BGD",2013,157157394,130170,0.4629640272,1111740,500480,342600,130.67,58.82,40.27
"BGD",2014,159077513,130170,0.445140802,1230260,564880,346200,144.75,66.46,40.73
"BGR",2002,7868468,108800,0.7546514112,283556,90637,7500,79.14,25.3,2.09
"BGR",2003,7823557,108770,0.7927710729,315624,170934,3011,89.23,48.33,0.85
"BGR",2004,7781161,108760,0.9328954514,240614,23347,3901,68.28,6.63,1.11
"BGR",2005,7739900,108640,0.9987344244,189946,39325,6267,56.51,11.7,1.86
"BGR",2006,7699020,108630,1.1129141417,146882,76428,8270,44.32,23.06,2.5
"BGR",2007,7545338,108610,1.2261384916,200117,109423,5159,61.12,33.42,1.58
"BGR",2008,7492561,108610,1.2426617593,213562,122366,7590,65.27,37.4,2.32
"BGR",2009,7444443,108560,0.9312233844,278360,46888,3825,84.07,14.16,1.16
"BGR",2010,7395599,108560,1.1019813506,270129,28148,10935,80.64,8.4,3.26
"BGR",2011,7348328,108560,1.236738508,371015,48780,12723,108.8,14.3,3.73
"BGR",2012,7305888,108560,1.2962436593,245000,49000,24000,70.48,14.1,6.9
"BGR",2013,7265115,108560,1.3453449996,292381,52123,35188,80.9,14.42,9.74
"BGR",2014,7223938,108560,1.3109406223,296591,54268,28429,82.09,15.02,7.87
"BHR",2002,725365,710,1.3060752324,17751,97,81,NA,18.65,15.58
"BHR",2003,761595,720,1.280914868,0,86,90,0,17.55,18.37
"BHR",2004,807989,730,1.4073723319,0,NA,NA,0,NA,NA
"BHR",2005,867014,740,1.48313493,4182,NA,178,NA,NA,37.87
"BHR",2006,940808,740,1.4710185544,13620,23,40,NA,5.05,8.79
"BHR",2007,1026568,750,1.3778505057,1057,NA,61,240.23,NA,13.86
"BHR",2008,1115777,760,1.4588266205,2271,5,116,NA,1.19,27.62
"BHR",2009,1196774,760,1.1796372541,1223,8,58,280.5,1.83,13.3
"BHR",2010,1261319,762,1.2047239452,2542,66,146,NA,14.35,31.74
"BHR",2011,1306014,767,1.2680656779,535,75,1275,116.3,16.3,277.17
"BHR",2012,1333577,770,1.2216166296,535,75,1875,116.3,16.3,407.61
"BHR",2013,1349427,770,1.1990783783,1070,150,1350,232.61,32.61,293.48
"BHR",2014,1361930,770,1.1528126964,610,150,1350,132.61,32.61,293.48
"BHS",2012,372388,10010,1.0591501335,696.6,294.5,249.68,58,24.5,20.75
"BHS",2013,377841,10010,0.9982079639,489.79,315.95,270.68,40.75,26.25,22.5
"BHS",2014,383054,10010,1.0483391105,555.77,275.6,389.36,46.25,22.92,32.42
"BIH",2002,3808347,51200,0.9527676951,18600,7000,7000,17.02,6.4,6.4
"BIH",2003,3817313,51200,1.1345784645,10768,3537,3652,9.68,3.18,3.28
"BIH",2004,3825872,51200,1.0974013134,33671,13150,13258,29.92,11.68,11.78
"BIH",2005,3833377,51200,1.0628762821,24647,216,390,22.01,0.19,0.35
"BIH",2006,3838504,51200,1.0049993412,15500,120,282,13.8,0.11,0.25
"BIH",2007,3840418,51200,0.8537918716,21396,112,261,19.15,0.1,0.23
"BIH",2008,3839749,51200,0.8800867319,11700,78,188,10.66,0.07,0.17
"BIH",2009,3837732,51200,0.7523801856,63431,4586,4477,57.72,4.17,4.07
"BIH",2010,3835258,51200,0.8255075538,61304,10244,10308,55.28,9.24,9.29
"BIH",2011,3832310,51200,0.8940087487,84152,9676,10067,76.02,8.74,9.09
"BIH",2012,3828419,51200,0.896455675,101451.42,9842.93,9811.86,91.56,8.88,8.85
"BIH",2013,3823533,51200,0.8938682225,85024.04,8817.22,8708.78,76.39,7.92,7.82
"BIH",2014,3817554,51200,0.9197076493,104702.52,8034.94,8017.03,93.74,7.19,7.18
"BLR",2002,9865000,202830,1.3100205828,247200,73100,443400,43.08,12.74,77.27
"BLR",2003,9797000,202830,1.3414185228,310000,87000,358300,54.49,15.29,62.98
"BLR",2004,9730000,202810,1.4213651039,346300,99800,369000,61.11,17.61,65.11
"BLR",2005,9663000,202830,1.1888435169,406000,129500,393900,71.73,22.88,69.59
"BLR",2006,9604000,202900,1.2429510389,479300,204700,601100,84.67,36.16,106.18
"BLR",2007,9560000,202900,1.2815387798,447300,191000,566800,79.31,33.87,100.5
"BLR",2008,9528000,202900,1.2959947855,523500,181000,605100,92.87,32.11,107.34
"BLR",2009,9507000,202820,1.1231033845,553600,231700,773200,97.74,40.91,136.51
"BLR",2010,9490000,202900,1.201393394,529900,233700,733400,93.67,41.31,129.64
"BLR",2011,9473000,202910,1.6333684102,601100,292100,787000,106.37,51.69,139.27
"BLR",2012,9464000,202910,1.5806765462,557307,221257,720030,98.78,39.22,127.62
"BLR",2013,9466000,202910,1.2379889901,534836,207871,682483,93.94,36.51,119.87
"BLR",2014,9470000,202910,1.1513320929,456071,153296,609256,78.8,26.49,105.26
"BLZ",2002,262202,22810,1.1869044876,12140,9835,3766,119.02,96.42,36.92
"BLZ",2003,269132,22810,1.1912455192,20694,4640,1432,202.88,45.49,14.04
"BLZ",2004,276085,22810,1.0907501063,2594,2499,413,25.43,24.5,4.05
"BLZ",2005,283279,22810,1.1735539234,4109,1545,16,40.28,15.15,0.16
"BLZ",2006,290751,22810,1.2278567405,2861,3359,28,28.05,32.93,0.27
"BLZ",2007,298403,22810,1.2230994244,2594,1560,107,25.43,15.29,1.05
"BLZ",2008,306165,22810,1.3202421788,1668,1626,189,16.35,15.94,1.85
"BLZ",2009,313925,22810,1.0784721427,5858,2724,283,55.79,25.94,2.7
"BLZ",2010,321609,22810,1.1568432757,2280,1302,769,21.31,12.17,7.19
"BLZ",2011,329193,22810,1.2319848022,5701,11451,451,53.28,107.02,4.21
"BLZ",2012,336707,22810,1.2537497284,6095.85,3467.79,1361.86,55.41,31.52,12.37
"BLZ",2013,344193,22810,1.271727952,6207.87,3806.53,3752.55,56.43,34.6,34.11
"BOL",2002,8653343,1083300,0.4935026047,6040,6478,823,1.74,1.86,0.24
"BOL",2003,8810420,1083300,0.5196783514,6198,5119,1599,1.67,1.38,0.43
"BOL",2004,8967740,1083300,0.5746426631,6260,5577,6288,1.66,1.48,1.67
"BOL",2005,9125405,1083300,0.6764194249,12192,7750,4694,3.04,1.94,1.17
"BOL",2006,9283345,1083300,0.7453784911,8709,4094,2675,2.12,1,0.65
"BOL",2007,9441482,1083300,0.7606191164,11883,8498,4175,2.71,1.94,0.95
"BOL",2008,9599916,1083300,0.828670212,13473,4576,2039,3,1.02,0.45
"BOL",2009,9758799,1083300,0.6862707451,13825,8258,879,2.96,1.77,0.19
"BOL",2010,9918245,1083300,0.7551162654,17962,10833,2382,3.98,2.4,0.53
"BOL",2011,10078238,1083300,0.8248039514,20426,9301,5051,4.48,2.04,1.11
"BOL",2012,10238762,1083300,0.8494876126,19266.6,11383.79,4515.82,4.19,2.48,0.98
"BOL",2013,10399931,1083300,0.8123090731,24037.58,15283.96,4475.19,5.19,3.3,0.97
"BOL",2014,10561887,1083300,0.8526446982,23736.62,12875.36,3604.01,5.05,2.74,0.77
"BRA",2002,181045592,8358140,0.2757622639,1834733,2634552,2962910,26.64,38.26,43.02
"BRA",2003,183627339,8358140,0.2810788404,2407558,3578832,3857707,33.45,49.73,53.6
"BRA",2004,186116363,8358140,0.2966602934,2281346,3868672,4163666,30.16,51.15,55.05
"BRA",2005,188479240,8358140,0.2707488387,2072214,2871893,3361673,27.11,37.57,43.98
"BRA",2006,190698241,8358140,0.2604018919,2192739,3002628,3429561,28.56,39.1,44.67
"BRA",2007,192784521,8358140,0.2531501664,2948784,4049235,4297609,38.99,53.53,56.82
"BRA",2008,194769696,8358140,0.2727886778,2498138,3314417,4151607,32.23,42.77,53.57
"BRA",2009,196701298,8358140,0.2213829565,3145930,2805763,2378312,40.57,36.18,30.67
"BRA",2010,198614208,8358140,0.225117094,3668652,3376061,3945275,47.36,43.58,50.93
"BRA",2011,200517584,8358140,0.2371041644,4418196,4129102,4679731,55.66,52.02,58.96
"BRA",2012,202401584,8358140,0.2526740921,3733515.63,4386318.96,4773647.06,46.9,55.1,59.97
"BRA",2013,204259377,8358140,0.2637579837,4106356.02,4771812.2,4891369.24,49.59,57.62,59.07
"BRA",2014,206077898,8358140,0.2579190315,4275187.19,5076414.1,5759513.26,49.37,58.63,66.52
"BRB",2002,271479,430,0.818110112,587,50,5,39.13,3.33,0.33
"BRB",2003,272261,430,0.8830534351,673,417,26,44.87,27.8,1.73
"BRB",2004,273091,430,0.9021197895,2756,11,18,196.86,0.79,1.29
"BRB",2005,274013,430,0.956638871,1232,131,55,88,9.36,3.93
"BRB",2006,275040,430,0.9458580225,1200,595,12,85.71,42.5,0.86
"BRB",2007,276154,430,0.9370875495,1127,572,38,80.5,40.86,2.71
"BRB",2008,277315,430,0.9845484222,1523,178,56,108.79,12.71,4
"BRB",2009,278466,430,0.8584311169,423,407,171,30.21,29.07,12.21
"BRB",2010,279566,430,0.9660330671,435,1157,29,33.46,89,2.23
"BRB",2011,280602,430,0.914639743,791,245,23,65.92,20.42,1.92
"BRB",2012,281580,430,0.8991421284,1178.18,666.82,150.22,98.17,55.5,12.5
"BRB",2013,282503,430,0.871058164,1220.1,9.46,39.34,101.67,0.75,3.25
"BRB",2014,283380,430,0.8486623034,670.35,26.71,23.04,55.83,2.17,1.92
"BRN",2002,343383,5270,1.0874796908,19,11,642,2.71,1.57,91.71
"BRN",2003,349557,5270,1.0525846757,78,55,71,11.14,7.86,10.14
"BRN",2004,355700,5270,1.0058957069,101,99,103,14.43,14.14,14.71
"BRN",2005,361889,5270,0.9745761662,299,138,180,42.71,19.71,25.71
"BRN",2006,368150,5270,0.9694114936,82,50,0,11.71,7.14,0
"BRN",2007,374459,5270,0.9575046727,442,339,350,55.25,42.38,43.75
"BRN",2008,380786,5270,1.0591384408,126,93,119,15.75,11.63,14.88
"BRN",2009,387080,5270,1.0857263649,172,119,121,17.2,11.9,12.1
"BRN",2010,393302,5270,1.1431143095,604,552,571,60.4,55.2,57.1
"BRN",2011,399443,5270,1.0821298074,263,75,132,26.3,7.5,13.2
"BRN",2012,405512,5270,1.1254466583,293,80,81,29.3,8,8.1
"BRN",2013,411499,5270,1.0864136285,70,76,77,6.36,6.91,7
"BRN",2014,417394,5270,1.0664233374,243,232,234,22.09,21.09,21.27
"BTN",2002,598421,39800,0.6955953624,783,177,123,6.02,1.36,0.95
"BTN",2003,616474,39800,0.7035780912,787,183,128,6.05,1.41,0.98
"BTN",2004,634235,38117,0.8909429827,818,212,139,4.62,1.2,0.79
"BTN",2005,651163,38117,1.0117584731,887,221,154,4.77,1.19,0.83
"BTN",2006,666920,38117,1.1359730827,768,252,133,4.52,1.48,0.78
"BTN",2007,681471,38117,1.1225103982,800,254,174,5.13,1.63,1.12
"BTN",2008,694990,38117,1.04236446,774,240,152,6.77,2.1,1.33
"BTN",2009,707830,38117,1.0690612699,1608,474,314,14.23,4.19,2.78
"BTN",2010,720246,38117,1.1318399382,686,192,132,6.07,1.7,1.17
"BTN",2011,732246,38117,1.1169158328,845,274,189,7.5,2.43,1.68
"BTN",2012,743711,38117,1.0176392722,776.16,171.9,122.88,6.89,1.52,1.08
"BTN",2013,754637,38117,1.0273547521,989.81,318.46,213.03,8.78,2.82,1.89
"BTN",2014,765008,38117,0.9362261995,986.3,317.1,215.1,8.76,2.82,1.91
"BWA",2009,2007212,566730,0.8668605743,13631,898,830,42.86,2.82,2.61
"BWA",2010,2047831,566730,0.8814001659,19939,837,754,76.39,3.21,2.89
